"Product SKU","Product Name","Price","Quantity"
,"Product #1479 Variation",,
,"Product #1479 Variation",,
"1","F-0000A","120","466"
"2","F-00074","60","37"
"3","F-00355","60","15"
"4","F-00608","60","360"
"5","F-00102","90","154"
"6","F-00178","90","155"
"7","F-00726","90","333"
"8","F-00372","90","350"
"9","F-00523","90","345"
"10","F-00432","60","26"
"11","F-00597","60","53"
"12","F-00744","60","55"
"13","F-00365","30","60"
"14","F-00052","30","289"
"15","F-00149","60","19"
"16","F-00555","60","37"
"17","F-00689","60","63"
"18","F-00894","60","49"
"19","F-01106","60","40"
"20","F-00976","30","69"
"21","F-00148","60","135"
"22","F-00506","60","125"
"23","F-00586","60","487"
"24","F-00556","60","472"
"25","F-00356","60","68"
"26","F-00414","30","132"
"27","F-00473","30","125"
"28","F-00154","30","25"
"29","F-00465","60","319"
"30","F-00165","60","299"
"31","F-00122","90","25"
"32","F-00687","90","20"
"33","F-00781X","60","52"
"34","F-00519","60","32"
"35","F-00982","60","25"
"36","F-00182","30","299"
"37","F-00080","30","91"
"38","F-00632","30","90"
"39","F-00782","30","97"
"40","F-00152","30","2"
"41","F-00771","30","4"
"42","F-00855","30","8"
"43","F-01091","30",0
"44","F-00051","30","50"
"45","F-00183","30","65"
"46","F-00517","30","59"
"47","F-00648","30","69"
"48","F-00117","30","128"
"49","F-00959","30","116"
"50","F-00164","60","70"
"51","F-00741","60","62"
"52","F-00421X","60","67"
"53","F-00185","30","348"
"54","F-00464","60","380"
"55","F-00484X","60","351"
"56","F-00114X","60","76"
"57","F-00366X","60","76"
"58","F-00403X","60","73"
"59","F-00600X","60","78"
"60","F-00779X","60","38"
"61","F-01072X","60","70"
"62","F-00561X","60","10"
"63","F-00136","30","36"
"64","F-00657","30","57"
"65","F-00189","30",0
"66","F-00395","30","1"
"67","F-01140","30",0
"68","F-00313X","60","26"
"69","F-00993X","30","214"
"70","F-00163X","60","260"
"71","F-00307","60","35"
"72","F-00313","30","143"
"73","F-00484","30","411"
"74","F-00459","60","385"
"75","F-00993","30","843"
"76","F-00110","30","296"
"77","F-00740","30","266"
"78","F-00111","30","41"
"79","F-00315","30","143"
"80","F-00769","30","148"
"81","F-00619","30","248"
"82","F-00114","30","188"
"83","F-00403","30","273"
"84","F-00600","30","274"
"85","F-00779","30","85"
"86","F-01072","30","269"
"87","F-00366","30","62"
"88","F-00187","30",0
"89","F-00418","30",0
"90","F-01051","30",0
"91","F-01052","30",0
"92","F-00030","30","88"
"93","F-00039","30","70"
"94","F-00040","30","62"
"95","F-00011","30","217"
"96","F-00037","30","196"
"97","F-00849","30","192"
"98","F-01100","30","350"
"99","F-01105","30","391"
"100","F-00140","60","122"
"101","F-00886","60","182"
"102","F-00184","60","193"
"103","F-00308","60","283"
"104","F-00607","30","880"
"105","F-00533","30","248"
"106","F-00144","60","106"
"107","F-00143","60","16"
"108","F-00145","60","9"
"109","F-00421","60","10"
"110","F-01071","60","17"
"111","F-00529","60","42"
"112","F-00087","30","72"
"113","F-00677","30","63"
"114","F-00688","30","71"
"115","F-00895","30","71"
"116","F-00868","30","231"
"117","F-00368","30","200"
"118","F-00561","30","221"
"119","F-00146","60","61"
"120","F-00158","60","31"
"121","F-00163","60","30"
"122","F-00641","60","176"
"123","F-00436","60","73"
"124","F-00915","60","67"
"125","F-00063X","60","45"
"126","F-00297X","60","50"
"127","F-00558X","60","55"
"128","F-00663X","60","40"
"129","F-00681X","60","56"
"130","F-00887X","60","45"
"131","F-00978X","60","60"
"132","F-01159X","60","60"
"133","F-00138","60","87"
"134","F-00063","30","370"
"135","F-00297","30","317"
"136","F-00558","30","310"
"137","F-00663","30","328"
"138","F-00681","30","333"
"139","F-00887","30","365"
"140","F-00978","30","337"
"141","F-01159","30","341"
"142","F-00054","30","79"
"143","F-00666","30","83"
"144","F-00884","30","232"
"145","F-00058","30","277"
"146","F-00217","90","86"
"147","F-00153","60","39"
"148","F-00502","60","36"
"149","F-00609","60","138"
"150","F-00640","60","131"
"151","F-00562","60","481"
"152","F-00166","60","34"
"153","F-00216","90","110"
"154","F-01153","60","41"
"155","F-01167","60","30"
"156","F-00186A","60","95"
"157","F-00100A","60","11"
"158","F-00100","60","60"
"159","F-00186","60","58"
"160","F-00531X","90","95"
"161","F-00659","90","51"
"162","F-00667X","90","70"
"163","F-00108","60","99"
"164","F-00420","60","112"
"165","F-00109","60","548"
"166","F-00104","60","50"
"167","F-00191","60","94"
"168","F-00547X","120","77"
"169","F-01148","60","202"
"170","F-00168","60","209"
"171","F-00667","60","229"
"172","F-00720","60","223"
"173","F-00531","60","159"
"174","F-00493","60","174"
"175","F-00442","60","375"
"176","F-00605","60","373"
"177","F-00547","90","53"
"178","F-00497XX","120","72"
"179","F-00494XX","120","60"
"180","F-00576","90","46"
"181","F-00027X","120","69"
"182","F-00284X","120","75"
"183","F-00796X","120","77"
"184","F-00497X","120","315"
"185","F-00283X","120","84"
"186","F-00219X","120","30"
"187","F-00381X","120","18"
"188","F-00670X","120","25"
"189","F-00806X","120","43"
"190","F-00948X","120","39"
"191","F-00494X","120","326"
"192","F-00670AX","120","62"
"193","F-00220X","120","75"
"194","F-00807X","120","42"
"195","F-00949X","120","38"
"196","F-00221X","120","10"
"197","F-00222X","120","10"
"198","F-00512X","120","5"
"199","F-00672X","120","8"
"200","F-00797X","120","10"
"201","F-00123X","120","163"
"202","F-00027","60","277"
"203","F-00284","90","205"
"204","F-00425","60","98"
"205","F-00069","60","102"
"206","F-00193","60","90"
"207","F-00680","60","101"
"208","F-00759","60","99"
"209","F-00890","60","108"
"210","F-00098","90","290"
"211","F-00280","90","154"
"212","F-00796","90","165"
"213","F-00497","90","299"
"214","F-00018XX","120","55"
"215","F-00035XX","120","56"
"216","F-00441XX","120","55"
"217","F-00642XX","120","50"
"218","F-00024XX","120","2"
"219","F-00396XX","120","7"
"220","F-00283","90","45"
"221","F-01010","60","83"
"222","F-00304","60","40"
"223","F-00333","60","30"
"224","F-00381","90","72"
"225","F-00889","60","13"
"226","F-00219","90","115"
"227","F-00670","90","145"
"228","F-00806","90","45"
"229","F-00948","90","39"
"230","F-00494","90","235"
"231","F-00670A","120","63"
"232","F-00220","90","110"
"233","F-00223XX","120","279"
"234","F-00807","90","40"
"235","F-00949","90","27"
"236","F-00221","90","20"
"237","F-00221M","90","70"
"238","F-00222","90","24"
"239","F-00222M","90","64"
"240","F-00512","90","47"
"241","F-00672","90","70"
"242","F-00797","90","67"
"243","F-00513","90","90"
"244","F-00123","90","3"
"245","F-00748","60","64"
"246","F-00526","60","250"
"247","F-00938","60","220"
"248","F-0000B","120","496"
"249","F-00440X","120","15"
"250","F-00739X","120","20"
"251","F-00018X","120","31"
"252","F-00035X","120","25"
"253","F-00441X","120","21"
"254","F-00642X","120","31"
"255","F-00016X","120","21"
"256","F-00034X","120","15"
"257","F-00024X","120","5"
"258","F-00396X","120","5"
"259","F-01179X","120",0
"260","F-00402X","120","27"
"261","F-00499X","120","33"
"262","F-00225X","120","19"
"263","F-00292X","120","24"
"264","F-00926X","120","21"
"265","F-00901","90","5"
"266","F-00019","60","209"
"267","F-00865","60","220"
"268","F-00440","90","82"
"269","F-00739","90","53"
"270","F-00089X","60","286"
"271","F-00028XX","120","217"
"272","F-00097","60","287"
"273","F-00018","90","22"
"274","F-00035","90","16"
"275","F-00441","90","37"
"276","F-00642","90","32"
"277","F-00016","90","47"
"278","F-00034","90","91"
"279","F-00012","90","76"
"280","F-00024","90","81"
"281","F-00396","90","81"
"282","F-01179","90","57"
"283","F-00012M","90","61"
"284","F-00024M","90","75"
"285","F-00396M","90","60"
"286","F-01179M","90","59"
"287","F-00194","60","300"
"288","F-00916","60","235"
"289","F-00226XM","120","33"
"290","F-00226XX","120","56"
"291","F-00360XX","120","29"
"292","F-00223","90","244"
"293","F-00195","60","461"
"294","F-00402","90","129"
"295","F-00499","90","135"
"296","F-00090XX","120","341"
"297","F-00224","90","45"
"298","F-00225","90","160"
"299","F-00292","90","141"
"300","F-00225M","90","43"
"301","F-00292M","90","85"
"302","F-00926","90",0
"303","F-00079","90","57"
"304","F-00082","60","159"
"305","F-00032","60","219"
"306","F-00036","60","214"
"307","F-00118","60","140"
"308","F-00758","60","218"
"309","F-01065","60","220"
"310","F-00296","60","248"
