"Product SKU","Product Name","Price","Quantity"
"1131","F-00041","60","494"
"1133","F-00037X","60","76"
"1134","F-00849X","60","79"
"1135","F-00868X","60","80"
"1136","F-00561X","60","80"
"1137","F-00368X","60","80"
"1138","F-00109X","60","491"
"1139","F-01171","60","435"
"1140","F-00815","60","482"
"1141","F-01332","60","498"
"1142","F-00070","95","466"
"1143","F-01344","95","469"
"1144","F-00798","95","466"
"1145","F-01340","60","299"
"1146","F-00786X","60","240"
"1147","F-00786","60","189"
"1148","F-00211X","95","298"
"1149","F-01347","95","489"
"1150","F-01113","95","497"
"1151","F-00594","120","110"
"1152","F-00458","60","96"
"1153","F-00587XA","95","100"
"1154","F-00444XA","95","100"
"1155","F-00022XA","95","95"
"1156","F-00057XA","95","50"
"1132","F-00011X","60","72"
"1129","F-00635A","250","166"
"1128","F-00559","200","43"
"1127","F-00639","200","30"
"1126","F-00549","200","23"
"1124","F-01089","200","26"
"1122","F-00647","95","259"
"1121","F-01142","95","324"
"1119","F-01142X","120","16"
"1125","F-01087","200","62"
"1123","F-00804","200","34"
"1120","F-01037","95","257"
"1118","F-01037X","120","14"
"1117","F-01142XX","120","93"
"1116","F-01037XX","120","112"
"1115","F-00277","95","59"
"1114","F-00383","95","282"
"1113","F-00277X","120","76"
"1112","F-01139","120","259"
"1111","F-00451","95","53"
"1110","F-00988","95","187"
"1109","F-00939","95","233"
"1107","F-01062","95","129"
"1106","F-00398","95","134"
"1105","F-00424","95","346"
"1104","F-01178","95","312"
"1103","F-00984","95","46"
"1102","F-01085","95","20"
"1101","F-00451X","120","37"
"1100","F-00988X","120","20"
"1099","F-00939X","120","1"
"1098","F-01062X","120","11"
"1097","F-00398X","120","7"
"1096","F-01178X","120","50"
"1095","F-00451XX","120","245"
"1094","F-00988XX","120","113"
"1093","F-00939XX","120","113"
"1092","F-01062XX","120","112"
"1091","F-00398XX","120","91"
"1090","F-00908","95","230"
"1089","F-00742","95","127"
"1088","F-00857","200","106"
"1087","F-01006","95","201"
