"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Slug","Permalink","Description","Excerpt","Type","Visibility","Featured","Virtual","Downloadable","Price","Sale Price","Sale Price Dates From","Sale Price Dates To","Weight","Weight Unit","Height","Height Unit","Width","Width Unit","Length","Length Unit","Category","Tag","Featured Image","Product Gallery","Tax Status","Tax Class","File Download","Download Limit","Download Expiry","Manage Stock","Quantity","Stock Status","Allow Backorders","Sold Individually","Up-Sells","Cross-Sells","Product URL","Button Text","Purchase Note","Product Status","Comment Status"
,,"2883","298","F-00601X","f-00601x","http://test6.isite39.ru/?????/f-00601x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","30","In Stock","No","No",,,,,,"Publish","Open"
,,"2884","299","F-00476X","f-00476x","http://test6.isite39.ru/?????/f-00476x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","30","In Stock","No","No",,,,,,"Publish","Open"
,,"2885","300","F-00445X","f-00445x","http://test6.isite39.ru/?????/f-00445x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","76","In Stock","No","No",,,,,,"Publish","Open"
,,"2886","301","F-00360X","f-00360x","http://test6.isite39.ru/?????/f-00360x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","129","In Stock","No","No",,,,,,"Publish","Open"
,,"2887","302","F-01021X","f-01021x","http://test6.isite39.ru/?????/f-01021x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","129","In Stock","No","No",,,,,,"Publish","Open"
,,"2888","303","F-00226X","f-00226x","http://test6.isite39.ru/?????/f-00226x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","129","In Stock","No","No",,,,,,"Publish","Open"
,,"2889","304","F-00833X","f-00833x","http://test6.isite39.ru/?????/f-00833x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","128","In Stock","No","No",,,,,,"Publish","Open"
,,"2890","305","F-00966X","f-00966x","http://test6.isite39.ru/?????/f-00966x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","72","In Stock","No","No",,,,,,"Publish","Open"
,,"2891","306","F-00095X","f-00095x","http://test6.isite39.ru/?????/f-00095x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2892","307","F-00121X","f-00121x","http://test6.isite39.ru/?????/f-00121x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2893","308","F-00652X","f-00652x","http://test6.isite39.ru/?????/f-00652x/","SEAT",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2894","309","F-00830X","f-00830x","http://test6.isite39.ru/?????/f-00830x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2895","310","F-00933","f-00933","http://test6.isite39.ru/?????/f-00933/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2896","311","F-00077X","f-00077x","http://test6.isite39.ru/?????/f-00077x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","92","In Stock","No","No",,,,,,"Publish","Open"
,,"2897","312","F-00612X","f-00612x","http://test6.isite39.ru/?????/f-00612x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2898","313","F-00829X","f-00829x","http://test6.isite39.ru/?????/f-00829x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes",0,"Out of Stock","No","No",,,,,,"Publish","Open"
,,"2899","314","F-00238X","f-00238x","http://test6.isite39.ru/?????/f-00238x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","79","In Stock","No","No",,,,,,"Publish","Open"
,,"2900","315","F-00716X","f-00716x","http://test6.isite39.ru/?????/f-00716x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","125","In Stock","No","No",,,,,,"Publish","Open"
,,"2901","316","F-00543X","f-00543x","http://test6.isite39.ru/?????/f-00543x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","125","In Stock","No","No",,,,,,"Publish","Open"
,,"2902","317","F-01039X","f-01039x","http://test6.isite39.ru/?????/f-01039x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","125","In Stock","No","No",,,,,,"Publish","Open"
,,"2903","318","F-00229X","f-00229x","http://test6.isite39.ru/?????/f-00229x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","125","In Stock","No","No",,,,,,"Publish","Open"
,,"2904","319","F-01018X","f-01018x","http://test6.isite39.ru/?????/f-01018x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","63","In Stock","No","No",,,,,,"Publish","Open"
,,"2905","320","F-01092X","f-01092x","http://test6.isite39.ru/?????/f-01092x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","151","In Stock","No","No",,,,,,"Publish","Open"
,,"2906","321","F-00474X","f-00474x","http://test6.isite39.ru/?????/f-00474x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","150","In Stock","No","No",,,,,,"Publish","Open"
,,"2907","322","F-00397X","f-00397x","http://test6.isite39.ru/?????/f-00397x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","39","In Stock","No","No",,,,,,"Publish","Open"
,,"2908","323","F-01129X","f-01129x","http://test6.isite39.ru/?????/f-01129x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","37","In Stock","No","No",,,,,,"Publish","Open"
,,"2909","324","F-00919X","f-00919x","http://test6.isite39.ru/?????/f-00919x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","36","In Stock","No","No",,,,,,"Publish","Open"
,,"2910","325","F-00228X","f-00228x","http://test6.isite39.ru/?????/f-00228x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","3","In Stock","No","No",,,,,,"Publish","Open"
,,"2911","326","F-00230X","f-00230x","http://test6.isite39.ru/?????/f-00230x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","2","In Stock","No","No",,,,,,"Publish","Open"
,,"2912","327","F-00231X","f-00231x","http://test6.isite39.ru/?????/f-00231x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","26","In Stock","No","No",,,,,,"Publish","Open"
,,"2913","328","F-00878X","f-00878x","http://test6.isite39.ru/?????/f-00878x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","94","In Stock","No","No",,,,,,"Publish","Open"
,,"2914","329","F-00917X","f-00917x","http://test6.isite39.ru/?????/f-00917x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","25","In Stock","No","No",,,,,,"Publish","Open"
,,"2915","330","F-00232X","f-00232x","http://test6.isite39.ru/?????/f-00232x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","25","In Stock","No","No",,,,,,"Publish","Open"
,,"2916","331","F-00233X","f-00233x","http://test6.isite39.ru/?????/f-00233x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","25","In Stock","No","No",,,,,,"Publish","Open"
,,"2917","332","F-00407X","f-00407x","http://test6.isite39.ru/?????/f-00407x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","24","In Stock","No","No",,,,,,"Publish","Open"
,,"2918","333","F-00426X","f-00426x","http://test6.isite39.ru/?????/f-00426x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","24","In Stock","No","No",,,,,,"Publish","Open"
,,"2919","334","F-00965X","f-00965x","http://test6.isite39.ru/?????/f-00965x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","65","In Stock","No","No",,,,,,"Publish","Open"
,,"2920","335","F-00234X","f-00234x","http://test6.isite39.ru/?????/f-00234x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"2921","336","F-00599X","f-00599x","http://test6.isite39.ru/?????/f-00599x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","73","In Stock","No","No",,,,,,"Publish","Open"
,,"2922","337","F-00242XX","f-00242xx","http://test6.isite39.ru/?????/f-00242xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","40","In Stock","No","No",,,,,,"Publish","Open"
,,"2923","338","F-00941X","f-00941x","http://test6.isite39.ru/?????/f-00941x/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","89","In Stock","No","No",,,,,,"Publish","Open"
,,"2924","339","F-00332","f-00332","http://test6.isite39.ru/?????/f-00332/","WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","131","In Stock","No","No",,,,,,"Publish","Open"
,,"2925","340","F-01157","f-01157","http://test6.isite39.ru/?????/f-01157/","OPEL",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","131","In Stock","No","No",,,,,,"Publish","Open"
,,"2926","341","F-00089","f-00089","http://test6.isite39.ru/?????/f-00089/","AUDI, VW, SKODA",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","56","In Stock","No","No",,,,,,"Publish","Open"
,,"2927","342","F-00028","f-00028","http://test6.isite39.ru/?????/f-00028/","FORD, VOLVO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","334","In Stock","No","No",,,,,,"Publish","Open"
,,"2928","343","F-00285","f-00285","http://test6.isite39.ru/?????/f-00285/","HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","90","In Stock","No","No",,,,,,"Publish","Open"
,,"2929","344","F-00236","f-00236","http://test6.isite39.ru/?????/f-00236/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","30","In Stock","No","No",,,,,,"Publish","Open"
,,"2930","345","F-00651","f-00651","http://test6.isite39.ru/?????/f-00651/","WV, SKODA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"2931","346","F-00783","f-00783","http://test6.isite39.ru/?????/f-00783/","SEAT, MAZDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"2932","347","F-00831","f-00831","http://test6.isite39.ru/?????/f-00831/","MITSUBISHI, SUBARU",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","100","In Stock","No","No",,,,,,"Publish","Open"
,,"2933","348","F-00239","f-00239","http://test6.isite39.ru/?????/f-00239/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","260","In Stock","No","No",,,,,,"Publish","Open"
,,"2934","349","F-00738","f-00738","http://test6.isite39.ru/?????/f-00738/","WV",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","68","In Stock","No","No",,,,,,"Publish","Open"
,,"2935","350","F-00078","f-00078","http://test6.isite39.ru/?????/f-00078/","RENAULT",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","27","In Stock","No","No",,,,,,"Publish","Open"
,,"2936","351","F-00295","f-00295","http://test6.isite39.ru/?????/f-00295/","SUBARU",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","26","In Stock","No","No",,,,,,"Publish","Open"
,,"2937","352","F-00496","f-00496","http://test6.isite39.ru/?????/f-00496/","NISSAN",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","26","In Stock","No","No",,,,,,"Publish","Open"
,,"2938","353","F-00198","f-00198","http://test6.isite39.ru/?????/f-00198/","NISSAN",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","6","In Stock","No","No",,,,,,"Publish","Open"
,,"2939","354","F-00476","f-00476","http://test6.isite39.ru/?????/f-00476/","PEUGEOT 206, 307",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","270","In Stock","No","No",,,,,,"Publish","Open"
,,"2940","355","F-00601","f-00601","http://test6.isite39.ru/?????/f-00601/","CITROEN C4",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","270","In Stock","No","No",,,,,,"Publish","Open"
,,"2941","356","F-00237","f-00237","http://test6.isite39.ru/?????/f-00237/","TOYOTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","85","In Stock","No","No",,,,,,"Publish","Open"
,,"2942","357","F-00360","f-00360","http://test6.isite39.ru/?????/f-00360/","RENAULT, PEUGEOT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","304","In Stock","No","No",,,,,,"Publish","Open"
,,"2943","358","F-01021","f-01021","http://test6.isite39.ru/?????/f-01021/","MITSUBISHI, HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","51","In Stock","No","No",,,,,,"Publish","Open"
,,"2944","359","F-00226","f-00226","http://test6.isite39.ru/?????/f-00226/","MITSUBISHI, HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","74","In Stock","No","No",,,,,,"Publish","Open"
,,"2945","360","F-00226M","f-00226m","http://test6.isite39.ru/?????/f-00226m/","MITSUBISHI, HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","343","In Stock","No","No",,,,,,"Publish","Open"
,,"2946","361","F-00833","f-00833","http://test6.isite39.ru/?????/f-00833/","DODGE, SUBARU",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","343","In Stock","No","No",,,,,,"Publish","Open"
,,"2947","362","F-00966","f-00966","http://test6.isite39.ru/?????/f-00966/","HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","140","In Stock","No","No",,,,,,"Publish","Open"
,,"2948","363","F-00287","f-00287","http://test6.isite39.ru/?????/f-00287/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","305","In Stock","No","No",,,,,,"Publish","Open"
,,"2949","364","F-00048","f-00048","http://test6.isite39.ru/?????/f-00048/","BMW, FORD",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","404","In Stock","No","No",,,,,,"Publish","Open"
,,"2950","365","F-01158","f-01158","http://test6.isite39.ru/?????/f-01158/","VOLVO",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","404","In Stock","No","No",,,,,,"Publish","Open"
,,"2951","366","F-00095","f-00095","http://test6.isite39.ru/?????/f-00095/","WV, RENAULT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","300","In Stock","No","No",,,,,,"Publish","Open"
,,"2952","367","F-00095M","f-00095m","http://test6.isite39.ru/?????/f-00095m/","WV, RENAULT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2953","368","F-00121","f-00121","http://test6.isite39.ru/?????/f-00121/","AUDI, VW, SKODA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","299","In Stock","No","No",,,,,,"Publish","Open"
,,"2954","369","F-00121M","f-00121m","http://test6.isite39.ru/?????/f-00121m/","AUDI, VW, SKODA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2955","370","F-00652","f-00652","http://test6.isite39.ru/?????/f-00652/","SEAT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2956","371","F-00830","f-00830","http://test6.isite39.ru/?????/f-00830/","CITROEN, PEUGEOT",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2957","372","F-00077","f-00077","http://test6.isite39.ru/?????/f-00077/","RENAULT ESPACE",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","87","In Stock","No","No",,,,,,"Publish","Open"
,,"2958","373","F-00445","f-00445","http://test6.isite39.ru/?????/f-00445/","SAAB 9-5",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","58","In Stock","No","No",,,,,,"Publish","Open"
,,"2959","374","F-00243XX","f-00243xx","http://test6.isite39.ru/?????/f-00243xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","77","In Stock","No","No",,,,,,"Publish","Open"
,,"2960","375","F-00014XX","f-00014xx","http://test6.isite39.ru/?????/f-00014xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2961","376","F-00038XX","f-00038xx","http://test6.isite39.ru/?????/f-00038xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2962","377","F-00227","f-00227","http://test6.isite39.ru/?????/f-00227/","SUBARU",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","75","In Stock","No","No",,,,,,"Publish","Open"
,,"2963","378","F-00911XX","f-00911xx","http://test6.isite39.ru/?????/f-00911xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","53","In Stock","No","No",,,,,,"Publish","Open"
,,"2964","379","F-00485XX","f-00485xx","http://test6.isite39.ru/?????/f-00485xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","54","In Stock","No","No",,,,,,"Publish","Open"
,,"2965","380","F-00015XX","f-00015xx","http://test6.isite39.ru/?????/f-00015xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","53","In Stock","No","No",,,,,,"Publish","Open"
,,"2966","381","F-00764XX","f-00764xx","http://test6.isite39.ru/?????/f-00764xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","53","In Stock","No","No",,,,,,"Publish","Open"
,,"2967","382","F-00369XX","f-00369xx","http://test6.isite39.ru/?????/f-00369xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","53","In Stock","No","No",,,,,,"Publish","Open"
,,"2968","383","F-00467XX","f-00467xx","http://test6.isite39.ru/?????/f-00467xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","53","In Stock","No","No",,,,,,"Publish","Open"
,,"2969","384","F-00023XX","f-00023xx","http://test6.isite39.ru/?????/f-00023xx/","Ремонтный размер",,,"Catalog & Search","No","No","No","120",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","53","In Stock","No","No",,,,,,"Publish","Open"
,,"2970","385","F-00387","f-00387","http://test6.isite39.ru/?????/f-00387/","VOLVO, WV",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","68","In Stock","No","No",,,,,,"Publish","Open"
,,"2971","386","F-00387M","f-00387m","http://test6.isite39.ru/?????/f-00387m/","HYUNDAI",,,"Catalog & Search","No","No","No","60",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","335","In Stock","No","No",,,,,,"Publish","Open"
,,"2972","387","F-00612","f-00612","http://test6.isite39.ru/?????/f-00612/","HONDA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","331","In Stock","No","No",,,,,,"Publish","Open"
,,"2973","388","F-00229","f-00229","http://test6.isite39.ru/?????/f-00229/","TOYOTA",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","62","In Stock","No","No",,,,,,"Publish","Open"
,,"2974","389","F-00543","f-00543","http://test6.isite39.ru/?????/f-00543/","MITSUBISHI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","62","In Stock","No","No",,,,,,"Publish","Open"
,,"2975","390","F-00716","f-00716","http://test6.isite39.ru/?????/f-00716/","HYUNDAI",,,"Catalog & Search","No","No","No","90",,,,0,"kg",0,"cm",0,"cm",0,"cm","Uncategorized",,,,"Taxable",,,,,"Yes","61","In Stock","No","No",,,,,,"Publish","Open"
