"Product SKU","Product Name","Price","Quantity","size","tip"
"3854","3854","540","0","70*135*12","SC"
"3853","3853","220","0","56*80*8","TC"
"3852","3852","160","0","34*62*10","SC"
"3851","3851","280","0","55*100*10","TC"
"3850","3850","220","0","40*80*7","TC"
"3849","3849","120","0","28*47*10","TC"
"3848","3848","220","0","54*69*7.5/9.5","TC9"
"3847","3847","220","0","62*80*9","TC"
"3846","3846","80","0","13*26*7","TC"
"3845","3845","220","0","65*85*10","TC"
"3844","3844","260","0","71*82.6*7","TB"
"3843","3843","100","0","26*36*5","TC"
"3842","3842","120","0","16*24*5","TB"
"3841","3841","180","0","25*34*5","SGN2W11"
"3840","3840","580","0","120*150*12","TC"
"3839","3839","480","0","100*125*12","TC"
"3838","3838","180","0","52*68*7","TC"
"3837","3837","160","0"," 50*58*4","TC"
"3836","3836","160","0"," 45*65*12","TC"
"3835","3835","180","0","40*68*10","TC"
"3834","3834","160","0","40*62*10","TC"
"3833","3833","140","0","35*52*8","TC"
"3832","3832","100","0","22*38*7","TC"
"3831","3831","80","0","12*32*7","TC"
"3830","3830","120","0","30*45*5","TC"
"3829","3829","240","0","24*35*7","TGA1"
"3828","3828","140","0","22*40*8.5","DC"
"3827","3827","160","0","28*42*5.5","SCNW"
"3826","3826","80","0","25*35*6","TC"
"3825","3825","160","0","24*38*7","SG4P"
"3824","3824","120","0","28*44*11","TC"
"3823","3823","120","0","12*21.7/24*2.6/7.0","TC7"
"3822","3822","680","0","114*135*13","TBL"
"3821","3821","220","0","42*65*12","TBR"
"3820","3820","860","0","100*180*12","TC"
"3819","3819","480","0","70*125*12","TC"
"3818","3818","120","0","20*29*5","TM"
"3817","3817","580","0","110*140*12","TC"
"3816","3816","160","0","25*62*7","TC"
"3815","3815","160","0","50.5*62*9","TC"
"3814","3814","240","0","22*65*8/9.5","TCN11"
"3813","3813","160","0","30*64.4*17","TC2"
"3813","3813","","0","27*39*10.5","TC4"
"3812","3812","140","0"," 27*39*10.5","TC4"
"3811","3811","820","0","120*145*15","TBC"
"3810","3810","320","0","60*92*12","TB"
"3809","3809","180","0","35.5*58.2*13","TB"
"3808","3808","160","0","33*52*12","TB"
"3807","3807","120","0","20*38*6.5","SB"
"3806","3806","1360","0","190*220*15","SC"
"3805","3805","660","0","125*150.35*13","SC"
"3804","3804","340","0","55*100.27*12.7","SC"
"3803","3803","140","0","38*52.25*7","SC"
"3802","3802","160","0","35*60*13","SC"
"3801","3801","100","0","21.5*40*7","SC"
"3800","3800","120","0","22*42*5","SC"
"3799","3799","220","0","46*65.5*7","TB2"
"3798","3798","200","0","32*65*13","TB"
"3797","3797","240","0","44*80*12","SB"
"3796","3796","80","0","15*28*7","SB"
"3795","3795","200","0","45*72*12","SC"
"3794","3794","220","0","40*80*10","SC"
"3793","3793","140","0","36*54*7","SC"
"3792","3792","160","0","35*62*10","TC"
"3791","3791","140","0","34*52*7.5","SC"
"3790","3790","200","0","48*72*10","TC"
"3789","3789","200","0","48*72*7","TC"
"3788","3788","160","0","36*60*9.5","TC"
"3787","3787","100","0","15*24*7","TC"
"3786","3786","100","0","8*18*5","TC"
"3785","3785","80","0","18*28*7","TC"
"3784","3784","160","0","25*45*8","TC4"
"3783","3783","340","0","80*105*10","TC"
"3782","3782","200","0","45*72*7","TC"
"3781","3781","240","0","40*90*8","TC"
"3780","3780","180","0","40*68*8","TC"
"3779","3779","180","0","35*70*8","TC"
"3778","3778","160","0","32*62*8","TC"
"3777","3777","160","0","34*52*9/14","TC9"
"3776","3776","160","0","30*44*8/11","TC4"
"3775","3775","560","0","30*44*8","TC-PL"
"3774","3774","820","0","28*50*8","TC-PL"
"3773","3773","160","0","46*58*7","TC"
"3772","3772","160","0","44*58*8","TC"
"3771","3771","160","0","43.5*62*6.5","TC"
"3770","3770","160","0","42*65*7","TC"
"3769","3769","160","0","36.5*62*7","TC"
"3768","3768","160","0","32*58*10","TC"
"3767","3767","100","0","22*40*6","TC"
"3766","3766","80","0","21.5*35*8","TC"
"3765","3765","180","0","32*48*8/11","TC4"
"3764","3764","820","0","36*52*8","DC-PL"
"3763","3763","460","0","20*37*7","TC-PL"
"3762","3762","300","0","45*76*10.5/19","TC6"
"3761","3761","180","0","38*55*8/12","TC6"
"3760","3760","80","0","15*35*5","TC"
"3759","3759","180","0","17*32*8","DG"
"3758","3758","140","0","18*30*5","TC4"
"3757","3757","120","0","18.75*37.5*5.5/8.5","TC1"
"3756","3756","140","0","27*38*5.5","SC4"
"3755","3755","160","0","33*43*6.5","SC5"
"3754","3754","240","0","19.8*35*7","TGA1"
"3753","3753","180","0","18*30*10/15","DC4Y"
"3752","3752","320","0","83*100*9","TCL"
"3751","3751","320","0","80*98*10","TCL"
"3750","3750","240","0","58*80*10","TCR"
"3749","3749","200","0","48*70*12","TCR"
"3748","3748","200","0","48*68*11","TCR"
"3747","3747","160","0","46*58*7","TCR"
"3746","3746","160","0","38.5*58*11","TCR"
"3745","3745","160","0","38.5*58*8.5","TCR"
"3744","3744","140","0","38*53*7","TCL"
"3743","3743","140","0","35*49*6","TCR"
"3742","3742","140","0","33*47*7","TCR"
"3741","3741","140","0","31*46*8","TCL"
"3740","3740","120","0","27*40*8","TCL"
"3739","3739","140","0","28*40*8","DC"
"3738","3738","560","0","95*118*10","TBL"
"3737","3737","280","0","80*96*9","TC"
"3736","3736","160","0","40*56*7","TC"
"3735","3735","120","0","35*49*7","TC"
"3734","3734","120","0","32*46*6","TC"
"3733","3733","180","0","33*46*7","SC4"
"3732","3732","140","0","44*52*6","TC"
"3731","3731","760","0","135*165*14","TC"
"3730","3730","220","0","70*85*8","TC"
"3729","3729","180","0","45*70*10","TC"
"3728","3728","160","0","45*58*7","TC4"
"3727","3727","120","0","23*34*6.5","TC4"
"3726","3726","120","0","22*35*6.5","TC4"
"3725","3725","140","0","28*38*6.2","TC4"
"3724","3724","120","0","25*42*7","TC"
"3723","3723","100","0","25*37*7","TC"
"3722","3722","220","0","58*80*7","SC"
"3721","3721","780","0","120.65*152.4*22.5","TM4"
"3720","3720","1040","0","114*142/170*14/26","SLJ1"
"3719","3719","300","0","56*76/80*6/11.1","TBXJ9"
"3718","3718","380","0","80*110*10","TC"
"3717","3717","220","0","60*80*8","TC"
"3716","3716","220","0","55*80*8","TC"
"3715","3715","400","0","80*100*10","TCN"
"3714","3714","140","0","14.73*55*6","SC"
"3713","3713","120","0","28*42*6","TC"
"3712","3712","100","0","25*37*5","TC"
"3711","3711","120","0","22*42*7","TC"
"3710","3710","80","0","20*35*5","TC"
"3709","3709","380","0","90*110*12","TC"
"3708","3708","80","0","7*22*7","TC"
"3707","3707","80","0","16*35*7","TC"
"3706","3706","200","0","29*37.5*5","SGN"
"3705","3705","240","0","59*72*12/13","TB2"
"3704","3704","340","0","72*84/85.5*18/20.5","TB9W"
"3703","3703","80","0","17*28*5","TC"
"3702","3702","140","0","20*34*7/8","TC4W7"
"3701","3701","140","0","24*35*6","SC4W7"
"3700","3700","580","0","110*140*14","TC"
"3699","3699","240","0","75*90*8","TC"
"3698","3698","280","0","70*92*12","TC"
"3697","3697","160","0","40*58*8","TC"
"3696","3696","300","0","37*62*12.5","SCARO"
"3695","3695","220","0","40*52/62*8.5","TGX1"
"3694","3694","100","0","13*22*5","SC"
"3693","3693","140","0","25*52*10","TC"
"3692","3692","120","0","19*47*7","TC"
"3691","3691","120","0","20*42*7","TC"
"3690","3690","100","0","20*40*10","TC"
"3689","3689","100","0","24*40*7","TC"
"3688","3688","80","0","13*28*7","TC"
"3687","3687","100","0","12*25*5","SF"
"3686","3686","200","0","52*71*9","SC"
"3685","3685","520","0","26*42*8","TDN2"
"3684","3684","140","0","31.6*42.3*6","SM"
"3683","3683","580","0","28*48*11","TDN1"
"3682","3682","460","0","20*40*11","TDN1"
"3681","3681","400","0","17*35*7","TDN2"
"3680","3680","2300","0","145*175/205*9/14","TBCJ2"
"3679","3679","240","0","56*73*8/12","TB9"
"3678","3678","220","0","52*66*7.2/12","TB9"
"3677","3677","100","0","12.65*20.35*6","SB"
"3676","3676","80","0","15*25*4","TC"
"3675","3675","280","0","75*100*10","TC"
"3674","3674","80","0","12*22*5","TC"
"3673","3673","280","0","70*95*12","TC"
"3672","3672","160","0","48*62*8","TC"
"3671","3671","200","0","49*62*7","SB"
"3670","3670","260","0","69*85*10","TB"
"3669","3669","100","0","05*19*5","SC"
"3668","3668","220","0","60*82*12","TC"
"3667","3667","740","0","145*170*12","TC"
"3666","3666","220","0","64*80*8","SC"
"3665","3665","220","0","55*85*8","TC"
"3664","3664","180","0","38*68*8","TC"
"3663","3663","160","0","35*62*7","TC"
"3662","3662","140","0","35*55*11","TC"
"3661","3661","180","0","38*55*6/7.5","TC"
"3660","3660","500","0","100*130*12","TC"
"3659","3659","120","0","25*45*11","TC"
"3658","3658","120","0","25*45*7","TC"
"3657","3657","120","0","24*47*7","TC"
"3656","3656","280","0","70*100*10","TC"
"3655","3655","180","0","42*68*8","TC"
"3654","3654","140","0","40*54*7","TC"
"3653","3653","140","0","40*52*7","TC"
"3652","3652","120","0","35*46*7","TC"
"3651","3651","140","0","32*52*7","TC"
"3650","3650","120","0","32*44*7","TC"
"3649","3649","120","0","30*48*7","TC"
"3648","3648","120","0","26*48*8","TC"
"3647","3647","80","0","22*34*7","TC"
"3646","3646","100","0","20*40*7","TC"
"3645","3645","80","0","17*36*7","TC"
"3644","3644","80","0","17*35*7","TC"
"3643","3643","80","0","16*30*7","TC"
"3642","3642","80","0","14*32*7","TC"
"3641","3641","80","0","14*26*7","TC"
"3640","3640","80","0","12*30*8","TC"
"3639","3639","80","0","12*24*7","TC"
"3638","3638","200","0","42*66*8","TCR"
"","3638","","","42*66*8","TCR"
"3637","3637","140","0","32*48*7","TCR"
"3636","3636","140","0","30*55*12","TCR"
"3635","3635","120","0","25*43*8","TB"
"3634","3634","120","0","34*44*4","SC"
"3633","3633","140","0","20*52*8","TC"
"3632","3632","120","0","20*47*7","TC"
"3631","3631","660","0","140*160*14","TC"
"3630","3630","540","0","110*135*12","TC"
"3629","3629","80","0","18*35*8",""
"3628","3628","80","0","15*30*5","TC"
"3627","3627","80","0","15*25*5","TC"
"3626","3626","80","0","10*20*7","TC"
"3625","3625","120","0","25*43*6","SB"
"3624","3624","120","0","35*50*11","TC"
"3623","3623","240","0","31.75*63.50*9.52/10.02","TCN11"
"3622","3622","100","0","6*12*5","TC"
"3621","3621","580","0","118*150*12","TC"
"3620","3620","160","0","34*58*6","TC"
"3619","3619","80","0","18*35*7","TC"
"3618","3618","120","0","28*44*7","TC"
"3617","3617","120","0","31.75*43*6","SB"
"3616","3616","140","0","24*32*5","TM"
"3615","3615","120","0","17*23.8*4.2","SM"
"3614","3614","120","0","22*42*10","TC"
"3613","3613","200","0","20*32*10/15","DC4Y"
"3612","3612","120","0","25*47*8","TC"
"3611","3611","100","0","17*24*5","TC"
"3610","3610","80","0","14*25*5","TC"
"3609","3609","100","0","12*37*7","SC"
"3608","3608","100","0","12*40*7","SC"
"3607","3607","160","0","42*60*7","TC"
"3606","3606","100","0","6*16*7","TC"
"3605","3605","120","0","30*42*8",""
"3604","3604","100","0","30*40*7","TC"
"3603","3603","180","0","28.6*35.1/38*7.5/14.77","TG4JY"
"3602","3602","80","0","15*30*7","TC"
"3601","3601","100","0","17*24*7","TC"
"L-10009","L-10009","160","28","30*32/39.4*1.9/15","ВТУЛКА (ZF)"
"L-10011","L-10011","120","85","28*30/37.5*1.8/14.8","ВТУЛКА (ZF)"
"1181","F-01223A","200","270","30*50*9/10","7V1PM"
"8060","RK8060","1320","32","SSANGYONG MUSSO","1993-2015"
"8059","RK8059","1420","54","AUDI A4 (KOYO)","1994-2000"
"8058","RK8058","1360","73","AUDI A4 (ZF)","1994-2000"
"8057","RK8057","1360","44","FIAT ULYSSE","1994-2002"
"8056","RK8056","1340","55","RENAULT MEGANE","1996-2003"
"8055","RK8055","1520","101","FORD FOCUS","1998-2011"
"","RK8055","","","",""
"8054","RK8054","1420","43","LAND ROVER DISCOVERY III","2004-2009"
"8053","RK8053","1360","57","CHRYSLER VOYAGER IV","1999-2008"
"8052","RK8052","1360","54","CHRYSLER VOYAGER III","1995-2001"
"8051","RK8051","1280","114","VW GOLF III","1991-1999"
"8050","RK8050","1280","112","VW PASSAT B3","1988-1994"
"8049","RK8049","1320","23","MITSUBISHI SPACE WAGON","1997-2004"
"8048","RK8048","1320","25","MITSUBISHI LANCER","2000-2015"
"8047","RK8047","1320","28","MITSUBISHI DION","1999-2005"
"8046","RK8046","1320","30","MITSUBISHI CHARIOT","1997-2003"
"8045","RK8045","1320","38","MITSUBISHI OUTLANDER","2001-2008"
"8044","RK8044","1320","36","MITSUBISHI AIRTREK","2001-2005"
"8043","RK8043","1480","78","MERCEDES VITO (W638)","1996-2003"
"8042","RK8042","1340","91","BMW 5 ( E39 )","1995-2003"
"8041","RK8041","1360","31","VOLVO XC90","2002-2014"
"8040","RK8040","1480","102","MERCEDES SPRINTER","1995-2006"
"8039","RK8039","1380","81","VW TRANSPORTER V","2003-2015"
"8038","RK8038","1360","106","VW TRANSPORTER IV","1990-2003"
"8037","RK8037","1320","50","HONDA RIDGELINE","2005-2013"
"8036","RK8036","1380","45","TOYOTA HILUX","2005-2015"
"8035","RK8035","1360","33","TOYOTA HIGHLANDER","2000-2007"
"1180","F-00447A","300","181","26.5*42.5*8","7V1"
"8034","RK8034","1380","51","LEXUS GS II","1997-2005"
"8033","RK8033","1340","36","LEXUS LS400 II","1994-2000"
"8032","RK8032","1380","85","MERCEDES E ( W210 )","1995-2002"
"8031","RK8031","1300","83","HYUNDAI SANTA FE","2000-2006"
"8030","RK8030","1380","30","SUBARU LEGASY III","1998-2003"
"8029","RK8029","1340","21","MITSUBISHI DELICA","1994-2006"
"3600","3600","160","0","30*62*7","TC"
"3599","3599","120","0","17.4*25*5","SM"
"3598","3598","100","0","7*14*4","TC"
"3597","3597","200","0","55*75*9","TC"
"3596","3596","100","0","15*24*5","TC"
"3595","3595","120","0","25*35*9/10","TC4"
"3594","3594","220","0","33*46*11","DC4"
"3593","3593","160","0","30*40.5*10.5","TC4"
"3592","3592","140","0","26*37*10.5","TC4"
"3591","3591","200","0","31*43*10.3","DC4"
"3590","3590","200","0","32*44*10.5","DC4"
"3589","3589","80","0","12*22*7","TC"
"3588","3588","200","0","26*37*10.5","DC4"
"3587","3587","200","0","30*40.5*10.5","DC4"
"3586","3586","80","0","15*35*7","TC"
"3585","3585","100","0","10*15.5*5/8","SCY"
"3584","3584","100","0","8*12.8*5/7.5","SCY"
"3583","3583","120","0","30*42*5","TC"
"8028","RK8028","1420","52","FORD TRANSIT V","1994-2000"
"8027","RK8027","1420","60","FORD TRANSIT IV","1991-1994"
"8026","RK8026","1320","52","RENAULT TRAFIC II","2001-2014"
"8025","RK8025","1320","38","OPEL VIVARO","2001-2014"
"8024","RK8024","1360","0","MITSUBISHI MONTERO IV","2006-2015"
"8023","RK8023","1360","0","MITSUBISHI PAJERO IV","2006-2015"
"8022","RK8022","1340","37","OPEL FRONTERA B","1998-2004"
"8021","RK8021","1380","51","RENAULT SYMBOL","1998-2009"
"8020","RK8020","1380","61","RENAULT CLIO II","1998-2009"
"8019","RK8019","1360","47","FORD GALAXY","1995-2006"
"8018","RK8018","1360","43","VW SHARAN","1995-2010"
"8017","RK8017","1380","35","HAMMER H3","2005-2010"
"8016","RK8016","1340","64","SKODA OKTAVIA","1996-2010"
"8015","RK8015","1340","80","VW GOLF IV","1997-2006"
"8014","RK8014","1280","58","BMW 3 ( E36 )","1990-1999"
"8013","RK8013","1360","54","NISSAN PRIMERA ( WP12 )","2002-2015"
"8012","RK8012","1360","71","NISSAN PRIMERA ( P12 )","2001-2007"
"8011","RK8011","1380","43","KIA SPECTRA","2001-2004"
"3582","3582","80","0","16*28*7","TC"
"3581","3581","80","0","14*28*7","TC"
"3580","3580","80","0","11.6*24*10","TC"
"3579","3579","80","0","13.7*24*5","TC"
"3578","3578","100","0","6.5*14.5*7","TC"
"8010","RK8010","1320","63","AUDI A4 (KOYO)","2000-2004"
"8009","RK8009","1380","71","AUDI A4 (ZF)","2000-2004"
"3577","3577","","29","25*34*7","TC"
"3576","3576","","9","20*40*7/7.5","TCN11"
"3575","3575","","20","18*30*7","TCR"
"3574","3574","","6","18.5*32*7","TCR"
"3573","3573","","26","19*28*8","DC"
"3572","3572","","4","35*62*8","CNB1W11"
"3571","3571","","5","32*44.5*5.3","CNB"
"3570","3570","","14","27*8*40*5.5/6.5","TCNY"
"3569","3569","","5","25.6*33.4*5.5/8.5","TCY"
"3568","3568","","28","30*40*7","SC4"
"3567","3567","","9","25*47*6/6.5","TCNY"
"3566","3566","","10","25*36*6/6.5","TCN11"
"3565","3565","","5","52*66*5.5","SCN"
"3564","3564","","1","50.5*65*8.3/8.8","CNB8"
"3563","3563","","2","40*55*9/10","CNB8"
"3562","3562","","9","56*70*5.5","TC"
"3561","3561","","3","36*62*8","CNB1W11"
"3560","3560","","15","16*48*7","TC"
"3559","3559","","18","20*47.5*7","TC"
"3558","3558","","30","17*28*6","TCR"
"3557","3557","","3","17*28*5.5","TCL9"
"3556","3556","80","9","16*30*7","TC4"
"3555","3555","","17","20*36.5*8","TGR"
"3554","3554","","10","15*29*7","TC"
"3553","3553","","3","16*30*7.5/9","TCA3"
"3552","3552","840","2","80*150*11.5/20","TARY"
"3551","3551","","1","66*85*8/10","TA"
"3550","3550","","1","80*101/107*10","TBY99"
"3549","3549","","2","88*108*11","TGL"
"3548","3548","","1","74*98*12","TCR"
"3547","3547","","3","76*102*9.5/19.5","TXAY"
"3546","3546","","6","70*94*8/10","TA"
"3545","3545","","4","53*69.85*11","TCYR"
"3544","3544","","1","60*74*10/8","TBL"
"8008","RK8008","1320","57","CHEVROLET LACETTI","2003-2014"
"3543","3543","","1","60*74*7.5","TXMR9"
"3542","3542","","1","55*79*15.7","VBJ5"
"3541","3541","","1","60*114*12.5/29","TCY"
"3540","3540","","18","16*44*5.5/12","TC4S"
"3539","3539","","18","20*43*8","TGR"
"3538","3538","","17","17*27*6","SC"
"3537","3537","","18","20*45*8","TC"
"3536","3536","","3","19*40*10","TC"
"3535","3535","","3","49.5*62.5*8/13","KB9"
"3534","3534","","3","48*65*10","TBGRY"
"3533","3533","","16","19*46*17","TC"
"3532","3532","","3","48*60*7","TCR9"
"3531","3531","","0","48*72*8","TC"
"3530","3530","","3","51*66*7.5/11","TZ9"
"3529","3529","","8","51*70*11","TCR"
"3528","3528","","5","40*56*9/15","TC9W7"
"3527","3527","","6","35*54*10/15","TBG9W3"
"3526","3526","","2","37*50.5*7","TCR"
"3525","3525","","1","36*52*9","SB"
"3524","3524","","3","36*54*7.5","TGW"
"3523","3523","","11","38*49.2*9","TB"
"3522","3522","","3","38*50*8","TCR"
"3521","3521","","1","38*50.3*10.2","TBY"
"3520","3520","","4","38*74*11/18","TB9"
"3519","3519","","3","38*52*6","KM"
"3518","3518","","18","45*75*12.5/17","AJ2"
"3517","3517","","24","44*60*7","TCR"
"3516","3516","","3","42*72*5*12","TBR"
"3515","3515","220","3","42*75*10","TC"
"3514","3514","220","3","42*76*12/21","TXC9"
"3513","3513","200","11","42.88*65.04*9.5/12.5","TBH"
"3512","3512","180","15","42*52*8","TGR"
"3511","3511","180","18","42*58*8","TGR"
"3510","3510","180","3","42*53*7","TGR"
"3509","3509","180","4","42*54*6","TGR"
"3508","3508","180","2","42*55*10","TBCL"
"3507","3507","180","5","42*56*7","TGR"
"3506","3506","200","3","42*56/63*7","SBYL"
"3505","3505","200","18","40*70*12.5/20","AO"
"3504","3504","180","18","40*58*10","TC"
"3503","3503","180","18","40*58*8","TCR"
"3502","3502","180","15","41*58*10","TGL"
"8007","RK8007","1340","0","FORD EXPLORER","1994-2003"
"1179","F-00030","100","14","19.05*34.6*4.4/5.9","1РМ"
"1178","F-00065","140","109","27*37*3.5/7","0M"
"","RK8000","","","",""
"8006","RK8006","1300","43","OPEL ZAFIRA","1998-2005"
"8005","RK8005","1320","31","FORD TRANSIT","2000-2006"
"3501","3501","180","1","40*58*10","TC"
"3500","3500","160","3","35*47*7","SC"
"3499","3499","160","3","35*47*7","TGR"
"3498","3498","160","3","35*48*7","TGR"
"3497","3497","180","3","35*48/55*12/15","TBCJ2YL9"
"3496","3496","160","3","35*49*6","TCR"
"3495","3495","160","4","35*50*8","TGR"
"3494","3494","160","3","35*50*9/15","TCL"
"3493","3493","160","3","35*50*9/15","TCR"
"3492","3492","180","3","35*52*8","TGR"
"3491","3491","180","3","35*52*8","TC"
"3490","3490","180","3","35*54*8","TCL"
"3489","3489","180","1","35*55*9/10.5","TCJ2"
"3488","3488","180","1","37*57*11","TC"
"3487","3487","200","3","37*66*10","TC"
"3486","3486","180","18","40*56*8/11.5","TC9L"
"3485","3485","180","1","40*58*11","P/0"
"3484","3484","220","3","35*76*10/14","TCY"
"3483","3483","200","3","35.8*68*12","TBGR"
"3482","3482","160","3","36*48*8/9.5","TC4"
"3481","3481","160","3","36*49*6","TCR9"
"3480","3480","160","3","36*50*7","TB-H"
"3479","3479","160","1","36*50*7","TGR-BI"
"3478","3478","180","3","36*56*10/13.5","TBG9L"
"3477","3477","180","3","36*58*15","TGWY"
"3476","3476","160","3","36.5*50*7","TCR"
"3475","3475","180","3","36.5*50.5*7","TZN1"
"3474","3474","160","3","37*49*8/9.5","TC4"
"3473","3473","180","3","35*56*8/11.5","TC9L9"
"3472","3472","180","3","35*56*9/15","TC9W14"
"3471","3471","180","1","35*56*10","TC"
"3470","3470","160","18","37*50*6","TCR9"
"3469","3469","220","3","37*76*10/11","TG2W4"
"3468","3468","160","18","38*47.8*3/9.5","TC4S"
"3467","3467","160","3","38*44*18","SCY"
"3466","3466","180","18","38*58*9.5/19","AP"
"3465","3465","180","3","38*55*7","TC"
"3464","3464","180","3","38*58*8.5","TC10R9"
"3463","3463","180","18","39.5*53*8","TCR9"
"3462","3462","440","17","39*59*17/22.5","DGA5L"
"3461","3461","160","12","38.5*48*7","SC4"
"3460","3460","180","18","38.5*58*11","TCR"
"3459","3459","180","3","39*51.8*8/9.5","TC4"
"3458","3458","180","2","39.6*52*10","TCL"
"3457","3457","160","5","40*49.6*5.5","VC"
"3456","3456","180","3","40*52*7","TCR"
"3455","3455","220","3","38*74*11","TB"
"3454","3454","140","1","24*36*7","UNP"
"3453","3453","160","1","32*45*6","TCR"
"3452","3452","120","1","17*30*6","TCL9"
"3451","3451","160","1","25*42*7","TGR"
"3450","3450","180","3","38*55*7","TGR"
"3449","3449","180","6","",""
"3448","3448","180","3","",""
"3447","3447","180","8","",""
"3446","3446","180","18","",""
"3445","3445","","1","",""
"3444","3444","140","1","",""
"3443","3443","160","1","",""
"3442","3442","140","1","",""
"3441","3441","200","1","",""
"3440","3440","200","3","",""
"3439","3439","180","3","41*50.8*6.5","TM"
"3438","3438","160","3","19*46*17","TC"
"3437","3437","200","3","40*62*8","TCR"
"3436","3436","200","2","40*65*10","SC"
"3435","3435","200","21","40*66.1*8/11.5","TC9R9"
"3434","3434","200","18","40*64*8","TGL"
"3433","3433","200","3","40*62*8","TC"
"3432","3432","200","3","43*62*12/8","TBCW8"
"3431","3431","180","3","43*60*8","TCR"
"3430","3430","180","3","41.3*54*13/14","TC4A1"
"3429","3429","340","3","105*120*11","TCL"
"3428","3428","340","1","105*130*12","TCL"
"3427","3427","340","1","105*135*13","SC"
"3426","3426","200","3","52*65*7.5/12","TZ9"
"3425","3425","200","1","52*66*7","TCR12"
"3424","3424","200","5","52*68*7.5/12.1","TB9"
"3423","3423","200","3","52*70*8","TB-H"
"3422","3422","220","3","52*75*10","SC"
"3421","3421","200","3","52*63*8","TB"
"3420","3420","200","3","54*66*7.5/10","TZ9"
"3419","3419","220","3","55*72*9/15","TB9L"
"3418","3418","220","1","55*72*8","TC"
"3417","3417","200","3","55*70*8","TC"
"3416","3416","200","3","55*68*8/10","TC"
"3415","3415","220","1","54*76*8/11","TB9"
"3414","3414","200","1","54*70*10","TGR"
"3413","3413","240","1","58*82*10","TC"
"3412","3412","220","1","58*80*8","TCR"
"3411","3411","220","2","60*72*8","WD"
"3410","3410","240","1","60*86*7/12","TB9"
"3409","3409","220","1","60*80*10","SC"
"3408","3408","260","1","65*100*10","SC"
"3407","3407","220","1","60.32*79.37*9.52","TCR"
"3406","3406","220","1","62*80*10","SC"
"3405","3405","220","1","62*80*11/12","TGL"
"3404","3404","240","1","62*85*12.5","TCR1"
"3403","3403","260","2","70*92*8.5","TCL"
"3402","3402","260","1","70*95*10","SC"
"3401","3401","260","1","70*100*10","TC"
"3400","3400","260","1","75*95*10","TC"
"3399","3399","260","1","75*100*10","SC"
"3398","3398","260","1","76*93*10","TCL"
"3397","3397","260","1","76*98*12","TFR"
"3396","3396","240","1","70*90*7",""
"3395","3395","340","1","80*110*12","TBYL-H"
"3394","3394","240","1","69*86*7/15","DBCJY"
"3393","3393","340","1","","SB"
"3392","3392","260","1","75*93*9","TCL"
"3391","3391","220","1","63*74*7","R"
"3390","3390","220","1","63*80*12","WD"
"3389","3389","240","1","63*90*7/8.5","TB9"
"3388","3388","240","1","55*90*10","TC"
"3387","3387","220","6","56*73*8/12.5","TBY"
"3386","3386","240","2","56*73/88*14/21.5","TB9JY"
"3385","3385","220","3","56*75*8/12.5","TB9"
"3384","3384","220","1","56*76/80*6.3/12","TXBJY"
"3383","3383","220","1","57*75*7.5/11.5","TCHA9"
"3382","3382","260","1","72*94*8","TM"
"3381","3381","340","1","85*110*12","SC"
"3380","3380","340","1","85*114.5*15","TCR1"
"3379","3379","260","1","86*100*10","TCL"
"3378","3378","340","1","86*103*10","TCL"
"3377","3377","340","1","95*120*12","DMN1-H"
"3376","3376","340","1","96*113/146*16","TBLY"
"3375","3375","260","1","80*100*10","TCR"
"3374","3374","260","1","80*100*10","TBL"
"3373","3373","340","1","100*120*12","TCL"
"3372","3372","340","1","100*130*13","TC"
"3371","3371","340","1","90*115*13","TCL"
"3370","3370","260","1","83*100*9","TCL9"
"3369","3369","340","1","84*104*11","TCL"
"3368","3368","340","1","91*111*9","TCL"
"3367","3367","340","1","92*110*9","TBCL"
"3366","3366","340","1","92*120*12","TC"
"3365","3365","340","1","93*108*7","TGL"
"3364","3364","220","1","","TC"
"3363","3363","340","1","95*115*12.5","TGL"
"3362","3362","340","1","89*105*10","TC10L9"
"3361","3361","340","1","101.57*125*13","TCL"
"3360","3360","120","7","20*30*7","TCR"
"3359","3359","120","1","18*30*6","SCN1-PL"
"3358","3358","140","3","18*34*10/15","DCY"
"3357","3357","140","18","18*31*7.1","ME9"
"3356","3356","140","2","18*32*10/15","DCY"
"3355","3355","120","29","17*30*6","TCL9"
"3354","3354","140","2","18*33*6","TCL9"
"3353","3353","140","3","19.5*31.77*6.35/6.85","TCN11"
"3352","3352","140","32","20*32*5","TCR"
"3351","3351","120","20","20*26*4","TC"
"3350","3350","140","16","17.5*34*8","TGR"
"3349","3349","140","2","17*40*10","TC"
"3348","3348","120","1","17.5*25.5*4/6.5","TCNY"
"3347","3347","140","3","17*40*7","TC"
"3346","3346","120","16","15*25.5*4.6","SC"
"3345","3345","120","2","15*24*7","TG"
"3344","3344","120","5","15*24*5","TC"
"3343","3343","120","17","15*23*4/7","WPM"
"3342","3342","120","15","15*22*4","SC"
"3341","3341","120","3","14*25*7","TC"
"3340","3340","120","7","14*26*7","TC"
"3339","3339","120","3","13*28*7","TC"
"3338","3338","120","2","13*26*7","TC"
"3337","3337","140","16","17.5*31*6","TGL"
"3336","3336","120","3","14*24*5","SC"
"3335","3335","120","1","14*18*3","VG1"
"3334","3334","140","3","15*32*7","SC"
"3333","3333","140","3","15*35*7","TC"
"3332","3332","140","2","15*40*10","TC"
