"Product SKU";"Product Name";"Price";"Quantity";"size"
4908;4908;80;10;"014*029"
4274;4274;80;0;"014*030"
4909;4909;80;0;"014*030"
4910;4910;80;0;"014*030"
4912;4912;80;0;"014*035"
4478;4478;100;10;"014*040"
4075;4075;660;0;"140*160"
3631;3631;660;5;"140*160"
4300;4300;660;5;"140*165"
4572;4572;760;5;"140*165"
4401;4401;760;0;"140*170"
4480;4480;860;5;"140*180"
4482;4482;860;5;"140*180"
4738;4738;1000;5;"140*190"
4723;4723;1680;0;"140*210"
3667;3667;740;5;"145*170"
4362;4362;660;5;"145*170"
4156;4156;860;5;"145*175"
3680;3680;2300;5;"145*175/205"
4566;4566;860;5;"145*180"
4568;4568;760;5;"148*170"
4617;4617;100;10;"015*021"
4231;4231;100;0;"015*022"
4259;4259;100;0;"015*022"
4501;4501;100;0;"015*023"
4856;4856;80;0;"015*25.5"
4264;4264;80;0;"015*027"
4467;4467;80;0;"015*028"
4292;4292;100;10;"015*029"
4659;4659;80;10;"015*030"
4869;4869;120;0;"015*032"
4420;4420;80;0;"015*032"
4367;4367;80;;"015*033"
4592;4592;140;10;"015*036"
4265;4265;100;0;"015*036"
4657;4657;100;10;"015*037"
4551;4551;760;5;"150*170"
4121;4121;860;5;"150*172"
4191;4191;860;0;"150*180"
4127;4127;1220;5;"150*180"
4060;4060;860;0;"150*180"
4166;4166;1000;5;"150*185"
4069;4069;1000;0;"150*190"
4824;4824;1160;5;"150*200"
4016;4016;1000;0;"154*172"
4473;4473;860;0;"155*175"
4157;4157;860;5;"155*180"
4418;4418;1000;0;"157*180"
4476;4476;860;5;"158*180"
4540;4540;100;10;"016*022"
4453;4453;80;0;"016*029"
4454;4454;80;10;"016*030"
4381;4381;80;0;"016*032"
4660;4660;80;10;"016*032"
4607;4607;80;10;"016*035"
4333;4333;100;10;"016*040"
4283;4283;200;0;"016*042"
4556;4556;120;10;"016*047"
4280;4280;860;5;"160*180"
4257;4257;860;0;"160*180"
4158;4158;1000;5;"160*190"
4098;4098;1000;5;"160*190"
3995;3995;1160;0;"160*195"
4724;4724;1160;5;"165*200"
4591;4591;1260;5;"168*188/190"
4797;4797;80;10;"017.4*030"
4496;4496;120;10;"017.5*030"
4798;4798;80;10;"017.5*032"
4357;4357;140;10;"017*025"
4553;4553;80;10;"017*027"
4426;4426;120;0;"017*027"
4745;4745;80;10;"017*29.9"
4247;4247;80;0;"017*030"
4507;4507;80;10;"017*034"
4414;4414;80;0;"017*034"
4258;4258;120;0;"017*034"
4461;4461;80;0;"017*035"
4479;4479;100;10;"017*040"
4364;4364;100;10;"017*040"
4588;4588;120;10;"017*047"
3962;3962;1160;0;"170*200"
4318;4318;1160;5;"170*200"
4474;4474;1160;5;"170*200"
4278;4278;1240;5;"170*210"
4707;4707;1360;5;"170*220"
4739;4739;1240;5;"175*210"
4853;4853;120;0;"018.5*035"
4535;4535;100;10;"018*024"
4293;4293;100;10;"018*026"
4800;4800;80;10;"018*030"
4801;4801;80;6;"018*030"
4914;4914;80;0;"018*032"
4411;4411;140;0;"018*034"
4294;4294;80;10;"018*035"
4582;4582;100;10;"018*038"
4361;4361;100;10;"018*040"
3963;3963;1160;0;"180*200"
4369;4369;1160;5;"180*200"
4614;4614;1240;5;"180*210"
4319;4319;1240;5;"180*210"
4515;4515;1240;5;"180*210"
3881;3881;1360;5;"180*215"
4083;4083;1360;5;"180*220"
4483;4483;1360;5;"180*220"
4740;4740;1500;5;"180*230"
4708;4708;1240;5;"185*210"
4070;4070;1360;0;"185*215"
4863;4863;140;0;"019.05*039"
4563;4563;80;10;"019.2*035"
4835;4835;100;0;"019*027"
4650;4650;100;10;"019*031.9"
4309;4309;140;10;"019*032"
4721;4721;140;0;"019*039"
4321;4321;100;10;"019*040"
4365;4365;120;10;"019*047"
4441;4441;1560;0;"190*215"
3806;3806;1360;0;"190*220"
4575;4575;1720;5;"190*225"
4571;4571;1500;5;"190*230"
4709;4709;1660;0;"190*240"
4710;4710;1360;5;"195*220"
4711;4711;1500;0;"195*230"
4266;4266;80;0;"020*030"
4802;4802;100;10;"020*032"
4799;4799;100;10;"020*034"
3444;3444;140;1;"020*034"
4417;4417;80;0;"020*035"
4248;4248;100;0;"020*037"
4284;4284;200;10;"020*041.6"
4288;4288;160;10;"020*041"
4477;4477;120;10;"020*041"
4642;4642;120;10;"020*042"
3632;3632;120;10;"020*047"
4690;4690;120;0;"020*050"
4311;4311;120;10;"020*050"
4343;4343;140;0;"020*055"
4840;4840;1500;5;"200*225"
4817;4817;1500;5;"200*230"
4565;4565;1940;5;"200*230"
4712;4712;1660;0;"200*240"
4394;4394;1660;0;"200*240"
4132;4132;1800;5;"200*250"
4713;4713;1800;0;"200*250"
4714;4714;1500;0;"205*230"
4587;4587;120;10;"021.6*032"
4344;4344;100;10;"021*040"
4503;4503;160;10;"021*041"
4437;4437;120;0;"021*045"
4526;4526;160;10;"021*060"
4715;4715;1660;0;"210*240"
4332;4332;1800;10;"215*245"
4917;4917;100;10;"022*028"
4651;4651;120;10;"022*31.9"
4562;4562;80;10;"022*032"
4504;4504;120;10;"022*032"
4852;4852;120;0;"022*032"
4763;4763;100;10;"022*034"
4301;4301;100;10;"022*035"
4505;4505;80;10;"022*035"
4594;4594;100;10;"022*036"
4827;4827;100;0;"022*040"
4718;4718;120;0;"022*044"
4285;4285;220;10;"022*47.5"
4913;4913;160;10;"022*047"
4289;4289;180;10;"022*048"
4295;4295;120;10;"022*048"
4625;4625;120;0;"023*032"
4764;4764;100;10;"023*037"
4475;4475;100;10;"023*040"
4502;4502;100;10;"023*040"
4395;4395;120;0;"023*047"
4603;4603;120;10;"023*047"
4497;4497;140;10;"024.5*036"
4428;4428;120;10;"024*033"
4429;4429;120;0;"024*034"
4424;4424;180;10;"024*035.15/39"
3195;3195;140;2;"024*035"
4516;4516;100;10;"024*037"
4383;4383;120;0;"024*042"
4569;4569;120;10;"024*049"
4638;4638;120;10;"024*050"
4602;4602;140;10;"024*052"
4844;4844;160;0;"025.4*034.5"
4868;4868;80;0;"025.4*035"
3168;3168;140;3;"025.4*035"
4488;4488;80;10;"025*032"
4057;4057;180;9;"025*034"
4864;4864;140;0;"025*035.4"
4345;4345;80;10;"025*035"
4803;4803;180;10;"025*035"
4574;4574;120;0;"025*035"
4430;4430;120;0;"025*036"
4825;4825;100;0;"025*038"
4506;4506;560;10;"025*042"
4380;4380;120;0;"025*044"
4661;4661;120;10;"025*047"
4604;4604;160;10;"025*047"
4688;4688;200;10;"025*047/55"
4662;4662;120;10;"025*050"
4621;4621;120;10;"025*050"
4290;4290;200;10;"025*051"
4299;4299;140;10;"025*052"
4458;4458;160;0;"025*062"
4396;4396;160;10;"025*065"
4691;4691;160;0;"025*065"
4431;4431;140;0;"026*038"
4531;4531;120;10;"026*043.15"
4636;4636;140;10;"027*036"
3445;3445;140;1;"027*037"
4388;4388;100;0;"027*038"
4549;4549;140;0;"027*038"
4412;4412;140;0;"027*038"
4693;4693;100;0;"027*040"
4692;4692;100;10;"027*040"
4684;4684;120;0;"027*041"
4819;4819;120;10;"027*047"
4858;4858;140;0;"028.5*044.5"
4450;4450;160;10;"028.56*042"
4833;4833;100;0;"028.6*038.3"
4761;4761;120;10;"028.6*043"
4508;4508;100;10;"028*037"
4583;4583;100;10;"028*038"
3008;3008;120;98;"028*040"
4432;4432;160;0;"028*041"
4743;4743;120;10;"028*045"
4490;4490;120;10;"028*050"
4599;4599;160;10;"028*056"
4584;4584;160;10;"028*062"
4630;4630;180;10;"029.85*0047"
4779;4779;180;10;"029*038"
4855;4855;120;0;"029*047"
4836;4836;140;0;"029*055"
4334;4334;140;10;"030.95*043"
4647;4647;120;0;"030*037"
4536;4536;100;10;"030*040"
4255;4255;100;0;"030*040"
4838;4838;280;0;"030*040"
4694;4694;100;0;"030*040"
4765;4765;120;10;"030*042"
4462;4462;120;10;"030*043"
4720;4720;120;0;"030*044"
4389;4389;120;0;"030*046"
4911;4911;160;10;"030*047"
4624;4624;120;10;"030*050"
4570;4570;140;10;"030*052"
4448;4448;180;0;"030*052"
4664;4664;140;10;"030*055"
4663;4663;140;10;"030*055"
4509;4509;160;10;"030*056"
4695;4695;160;10;"030*060"
4481;4481;160;10;"030*063"
4696;4696;160;0;"030*065"
4397;4397;200;10;"030*072"
4527;4527;200;10;"030*072"
4848;4848;160;0;"031.5*044.5"
4413;4413;160;0;"031.75*044.45"
4419;4419;140;0;"031*052"
4580;4580;160;10;"031*062"
4433;4433;140;0;"032*040"
4384;4384;120;0;"032*044"
4665;4665;120;10;"032*045"
4784;4784;140;10;"032*046"
4818;4818;120;10;"032*047"
4610;4610;120;10;"032*047"
4316;4316;120;10;"032*048"
4918;4918;120;0;"032*048"
4447;4447;160;0;"032*050"
4537;4537;140;10;"032*052"
4785;4785;140;10;"032*053"
4544;4544;200;10;"032*072"
4600;4600;200;10;"032*075"
4857;4857;160;0;"033*041.3"
4382;4382;240;0;"033*042/44.7"
4524;4524;120;10;"033*044"
4434;4434;180;0;"033*046"
4327;4327;120;10;"033*050"
4631;4631;140;10;"033*052"
4522;4522;160;10;"033*056"
4915;4915;160;10;"033*057"
4866;4866;160;0;"034.5*044.7"
4782;4782;120;10;"034*044"
4658;4658;120;10;"034*046"
4666;4666;120;10;"034*048"
4322;4322;140;10;"034*052"
4676;4676;140;10;"034*054"
4618;4618;160;10;"034*062"
4619;4619;200;10;"034*072"
4780;4780;160;10;"035*041"
4781;4781;160;10;"035*044"
4402;4402;120;0;"035*047"
4639;4639;120;10;"035*047"
4847;4847;200;0;"035*047"
4786;4786;140;10;"035*048"
4667;4667;120;10;"035*048"
4372;4372;120;10;"035*049"
4244;4244;140;0;"035*050"
4464;4464;160;0;"035*050"
4356;4356;120;10;"035*050"
4272;4272;140;0;"035*050"
4363;4363;140;0;"035*050"
4449;4449;180;0;"035*050"
4744;4744;140;10;"035*053"
4326;4326;140;10;"035*054"
4390;4390;140;0;"035*054"
4422;4422;200;;"035*056"
4916;4916;160;10;"035*057"
4267;4267;160;0;"035*058"
4296;4296;160;10;"035*058"
4783;4783;160;0;"035*060"
4826;4826;160;10;"035*060"
4804;4804;200;10;"035*063"
4487;4487;200;10;"035*064"
4677;4677;180;10;"035*065.55"
4256;4256;220;0;"035*068"
4623;4623;200;10;"035*075"
4385;4385;220;10;"035*080"
4268;4268;120;0;"036*046"
4807;4807;120;10;"036*046"
4596;4596;120;0;"036*048"
4435;4435;200;0;"036*050"
4237;4237;140;0;"036*050"
4808;4808;140;0;"036*052"
4627;4627;140;10;"036*055"
4391;4391;160;10;"037*057"
4806;4806;400;0;"037*058"
3440;3440;200;3;"037*062"
4561;4561;160;10;"037*064"
4828;4828;220;10;"037*066"
4805;4805;200;10;"038*044"
4438;4438;120;0;"038*047"
4577;4577;120;10;"038*047"
4810;4810;140;10;"038*050"
4809;4809;140;10;"038*050"
4861;4861;160;0;"038*050"
4811;4811;140;10;"038*052.5"
4633;4633;200;10;"038*052.6"
4523;4523;140;10;"038*052"
4845;4845;760;0;"038*052"
4465;4465;160;0;"038*056"
4652;4652;180;10;"038*057"
4328;4328;160;10;"038*057"
4773;4773;160;10;"038*058"
4459;4459;220;0;"038*058"
4760;4760;260;10;"038*058"
4865;4865;160;0;"038*060"
4697;4697;160;0;"038*062"
4815;4815;200;10;"038*063"
4245;4245;160;0;"038*064"
4678;4678;160;0;"038*065"
4814;4814;240;10;"038*074"
4816;4816;240;10;"038*074"
4423;4423;200;0;"039*50.4"
4685;4685;140;10;"039*052"
4273;4273;140;0;"039*053"
4837;4837;760;0;"039*056"
4521;4521;160;10;"039*065"
4812;4812;140;10;"040.5*052.5"
4813;4813;140;10;"040.5*054.5"
4767;4767;160;10;"040.5*058"
4759;4759;220;10;"040*046"
4679;4679;160;0;"040*047"
4525;4525;120;10;"040*048"
4640;4640;120;10;"040*050"
4269;4269;120;0;"040*050"
4820;4820;120;10;"040*050"
4517;4517;140;10;"040*052"
3448;3448;180;3;"040*052/56"
4241;4241;200;;"040*052/57"
3449;3449;180;6;"040*052/58"
4310;4310;160;10;"040*054"
3447;3447;180;8;"040*054"
4616;4616;140;0;"040*054"
4254;4254;220;0;"040*056"
4323;4323;160;10;"040*057"
4611;4611;220;10;"040*058"
4645;4645;160;10;"040*062"
4644;4644;160;0;"040*062"
4534;4534;220;10;"040*066"
4305;4305;180;10;"040*068"
4484;4484;180;10;"040*068"
4698;4698;200;0;"040*075"
4860;4860;200;10;"040*075"
4558;4558;220;10;"040*080"
4656;4656;220;10;"040*085"
4329;4329;220;10;"040*085"
4668;4668;240;10;"040*090"
4251;4251;180;0;"041.14*049.3"
4302;4302;220;10;"041.4*070.6"
4793;4793;220;0;"041*047"
4532;4532;180;10;"041*49.3"
4762;4762;160;9;"041*055"
4796;4796;160;10;"041*055"
4530;4530;200;0;"042.8*068.15"
4775;4775;200;10;"042*055"
4613;4613;160;10;"042*058"
4335;4335;160;10;"042*060"
4766;4766;160;10;"042*060"
4622;4622;160;10;"042*063"
4392;4392;160;10;"042*065"
3638;3638;200;10;"042*066"
4669;4669;200;10;"042*072"
4699;4699;200;10;"042*075"
4439;4439;160;0;"043*058"
4528;4528;160;9;"043*062"
4794;4794;240;10;"043*070"
4306;4306;180;10;"044.5*070"
4653;4653;200;10;"044.8*061.4"
4252;4252;160;0;"044*056"
4675;4675;180;0;"044*060"
4466;4466;160;0;"044*065"
4374;4374;180;10;"044*067"
4716;4716;180;0;"044*068"
4598;4598;200;10;"044*072"
4471;4471;140;0;"045*055"
3029;3029;160;3;"045*055"
3023;3023;120;17;"045*057"
4330;4330;160;10;"045*058"
3024;3024;120;3;"045*058"
3022;3022;140;3;"045*060"
3021;3021;160;3;"045*060"
3025;3025;160;18;"045*060"
4336;4336;200;10;"045*061"
4550;4550;200;10;"045*062"
4792;4792;180;10;"045*062"
4774;4774;180;10;"045*062"
4851;4851;660;0;"045*065"
4680;4680;180;10;"045*067"
4593;4593;180;10;"045*068"
4859;4859;240;10;"045*070"
4795;4795;240;10;"045*072"
4249;4249;200;0;"045*075"
4279;4279;220;10;"045*080"
4581;4581;300;10;"045*088"
4681;4681;240;0;"045*090"
4649;4649;220;10;"046.2*080"
4772;4772;160;10;"046*060"
4789;4789;200;10;"047.5*070.65"
4489;4489;240;10;"047*062"
4791;4791;180;0;"048*062"
4416;4416;180;10;"048*070"
4769;4769;300;0;"048*072"
4790;4790;200;10;"048*074"
4546;4546;220;10;"048*080"
4757;4757;340;10;"048*082"
4469;4469;220;0;"048*085"
4375;4375;160;0;"049*065"
4871;4871;80;0;"005*016"
4872;4872;80;0;"005*017"
4873;4873;80;0;"005*018"
4875;4875;80;4;"005*019"
4701;4701;280;10;"050*100"
4831;4831;380;10;"050*110"
4455;4455;160;0;"050*065"
4494;4494;240;10;"050*068"
4605;4605;280;10;"050*072"
4346;4346;200;10;"050*075"
4748;4748;260;10;"050*077.5"
4242;4242;220;0;"050*085"
4670;4670;240;10;"050*090"
4700;4700;280;0;"050*095"
4498;4498;160;10;"051*060"
4456;4456;280;0;"052*100"
4246;4246;140;0;"052*062"
4513;4513;160;10;"052*063"
4373;4373;160;10;"052*065"
4239;4239;220;0;"052*068"
3441;3441;200;1;"052*068"
4821;4821;180;10;"052*070"
4754;4754;200;10;"052*070"
4629;4629;960;10;"052*075"
4601;4601;240;10;"052*075"
4377;4377;820;10;"052*076"
4564;4564;220;0;"052*085"
4312;4312;240;10;"052*090"
4573;4573;160;0;"053*065"
4303;4303;220;10;"054.1*073"
4770;4770;240;10;"054*066"
4386;4386;180;10;"054*068"
4626;4626;200;10;"054*072"
4297;4297;180;10;"054*073"
4440;4440;420;10;"055*110"
4347;4347;160;10;"055*065"
4514;4514;280;10;"055*072"
4751;4751;260;10;"055*072"
4753;4753;220;10;"055*074"
4313;4313;220;10;"055*076"
4398;4398;220;10;"055*076"
4368;4368;240;6;"055*088"
4443;4443;180;0;"056*070"
4275;4275;240;10;"056*072"
4758;4758;320;10;"056*073"
4771;4771;240;10;"056*075"
4240;4240;240;0;"056*075"
4307;4307;220;10;"056*085"
4597;4597;200;10;"057*075"
4749;4749;280;10;"057*081"
4756;4756;420;10;"058*102"
4752;4752;220;10;"058*070"
4778;4778;220;10;"058*074"
4862;4862;200;10;"058*075"
4425;4425;340;0;"058*080"
4512;4512;240;10;"058*090"
4495;4495;260;10;"059*078"
4755;4755;240;10;"059*078"
4876;4876;100;0;"006*015"
4877;4877;80;0;"006*017"
4878;4878;100;0;"006*018"
4470;4470;80;4;"006*019"
4879;4879;80;0;"006*020"
4702;4702;280;0;"060*100"
4703;4703;380;0;"060*110"
4822;4822;400;10;"060*115"
4547;4547;220;10;"060*070"
4359;4359;240;10;"060*072"
4609;4609;280;10;"060*072"
4493;4493;300;10;"060*073"
4654;4654;300;10;"060*075"
4747;4747;280;10;"060*075"
4576;4576;460;10;"060*077"
4671;4671;220;10;"060*085"
4314;4314;240;10;"060*088"
4750;4750;260;10;"061*076"
4608;4608;440;10;"062*120"
4520;4520;240;10;"062*090"
4491;4491;280;10;"063*100"
4768;4768;200;0;"063*073"
4628;4628;220;10;"063*078"
4776;4776;300;10;"063*090"
4548;4548;220;10;"064*085"
4682;4682;280;0;"065*100"
4704;4704;340;10;"065*105"
4349;4349;380;10;"065*110"
4705;4705;380;0;"065*110"
4350;4350;200;10;"065*115"
4348;4348;200;4;"065*075"
4446;4446;240;0;"065*086"
4511;4511;240;10;"065*088"
4298;4298;300;10;"065*090"
4427;4427;340;10;"065*095"
4706;4706;280;0;"068*100"
4308;4308;220;3;"068*080"
4777;4777;440;10;"069*086"
3891;3891;100;9;"007*015"
4088;4088;100;9;"007*018"
3708;3708;80;9;"007*022"
4595;4595;100;4;"007*016"
4683;4683;100;0;"007*016"
4451;4451;500;8;"070*112"
4351;4351;200;5;"070*115"
4586;4586;440;5;"070*120"
4315;4315;500;5;"070*130"
4634;4634;220;5;"070*080"
4393;4393;240;0;"070*088"
4463;4463;300;0;"070*090"
4620;4620;240;5;"070*090"
4243;4243;280;0;"072*100"
4539;4539;240;5;"072*090"
4500;4500;280;5;"073*090"
4533;4533;280;5;"074*090"
4578;4578;280;5;"075*100"
4250;4250;340;0;"075*105"
4238;4238;380;0;"075*110"
4725;4725;400;5;"075*115"
4457;4457;220;0;"075*085"
4867;4867;280;5;"075*094"
4542;4542;280;5;"075*095"
4291;4291;380;5;"078*100"
3584;3584;100;9;"008*012"
3786;3786;100;10;"008*018"
3873;3873;80;10;"008*022"
3892;3892;80;9;"008*024"
4304;4304;100;9;"008.5*016"
4717;4717;100;0;"008*014"
4687;4687;100;0;"008*016"
4939;4839;100;0;"008*017"
4882;4882;100;8;"008*017"
4632;4632;140;8;"008*018"
4637;4637;80;8;"008*020"
4366;4366;80;9;"008*021"
4884;4884;80;8;"008*028"
4885;4885;100;8;"008*034"
4787;4787;320;5;"080*100"
4646;4646;420;5;"080*100"
4538;4538;280;5;"080*100"
3393;3393;340;1;"080*105"
4726;4726;400;5;"080*115"
4324;4324;480;0;"080*125"
4352;4352;580;5;"080*150"
4742;4742;400;5;"080*096"
4674;4674;320;0;"080*096"
4589;4589;560;5;"082.5*120"
4655;4655;660;5;"082*160"
4358;4358;580;5;"083*141"
4541;4541;280;5;"085*100"
4559;4559;380;5;"085*110"
4415;4415;880;0;"085*132"
4841;4841;100;0;"09.5*019"
4260;4260;80;0;"009*020"
4648;4648;80;8;"009*024"
4886;4886;80;0;"009*029"
4555;4555;520;5;"090*110"
4552;4552;440;5;"090*118"
4485;4485;380;5;"095*110"
4788;4788;440;5;"095*115"
4615;4615;620;5;"095*120"
4727;4727;580;5;"095*140"
4444;4444;440;0;"098*120"
4635;4635;120;10;
