"Product SKU","Product Name","Price","Quantity","size"
"4762","4762","160","9","41*55*6"
"4761","4761","120","10","28.6*43*6.5"
"4760","4760","260","10","38*58*8"
"4759","4759","220","10","40*46*18"
"4758","4758","320","10","56*73/77.7*14"
"4757","4757","340","10","48*82*12"
"4756","4756","420","10","58*102*12"
"4755","4755","240","10","59*78*7"
"4754","4754","200","10","52*70*8.5"
"4753","4753","220","10","55*74*10"
"4752","4752","220","10","58*70*7"
"4751","4751","260","10","55*72*9/15"
"4750","4750","260","10","61*76*7/10"
"4749","4749","280","10","57*81*8/11"
"4748","4748","260","10","50*77.5*9/14"
"4747","4747","280","10","60*75*9/15"
"4746","4746","480","5","102*125*10"
"4745","4745","80","10","17*29.9*7"
"4744","4744","140","10","35*53*7"
"4743","4743","120","10","28*45*7"
"4742","4742","400","5","80*96*10/18.3"
"4741","4741","80","10","10*30*7"
"4740","4740","1500","5","180*230*15"
"4739","4739","1240","5","175*210*16"
"4738","4738","1000","5","140*190*15"
"4737","4737","860","5","135*180*15"
"4736","4736","1160","5","130*200*13"
"4735","4735","860","5","130*180*15"
"4734","4734","760","5","130*170*15"
"4733","4733","660","5","125*160*14"
"4732","4732","760","5","120*170*14"
"4731","4731","660","5","110*160*14"
"4730","4730","580","5","105*145*14"
"4729","4729","660","5","100*160*14"
"4728","4728","580","5","100*150*12"
"4727","4727","580","5","95*140*12"
"4726","4726","400","5","80*115*12"
"4725","4725","400","5","75*115*12"
"4724","4724","1160","5","165*200*15"
"4723","4723","1680","0","140*210*15"
"4722","4722","760","0","135*170*15"
"4721","4721","140","0","19*39*6/6.9"
"4720","4720","120","0","30*44*5"
"4719","4719","660","0","120*160*17"
"4718","4718","120","0","22*44*7"
"4717","4717","100","0","8*14*4"
"4716","4716","180","0","44*68*8"
"4715","4715","1660","0","210*240*16"
"4714","4714","1500","0","205*230*15"
"4713","4713","1800","0","200*250*18"
"4712","4712","1660","0","200*240*16"
"4711","4711","1500","0","195*230*15"
"4710","4710","1360","5","195*220*15"
"4709","4709","1660","0","190*240*18"
"4708","4708","1240","5","185*210*15"
"4707","4707","1360","5","170*220*16"
"4706","4706","280","0","68*100*12"
"4705","4705","380","0","65*110*12"
"4704","4704","340","10","65*105*12"
"4703","4703","380","0","60*110*12"
"4702","4702","280","0","60*100*12"
"4701","4701","280","10","50*100*12"
"4700","4700","280","0","50*95*12"
"4699","4699","200","10","42*75*12"
"4698","4698","200","0","40*75*12"
"4697","4697","160","0","38*62*12"
"4696","4696","160","0","30*65*12"
"4695","4695","160","10","30*60*12"
"4694","4694","100","0","30*40*8"
"4693","4693","100","0","27*40*10"
"4692","4692","100","10","27*40*7"
"4691","4691","160","0","25*65*12"
"4690","4690","120","0","20*50*10"
"4689","4689","80","0","12*25*10"
"4688","4688","200","10","25*47/55*13"
"4687","4687","100","0","8*16*6"
"4686","4686","100","0","12*21*4"
"4685","4685","140","10","39*52*10"
"4684","4684","120","0","27*41*10"
"4683","4683","100","0","7*16*7"
"4682","4682","280","0","65*100*13"
"4681","4681","240","0","45*90*10"
"4680","4680","180","10","45*67*8"
"4679","4679","160","0","40*47*4"
"4678","4678","160","0","38*65*10"
"4677","4677","180","10","35*65.55*10"
"4676","4676","140","10","34*54*7"
"4675","4675","180","0","44*60*8"
"4674","4674","320","0","80*96*9"
"4673","4673","580","5","100*140*13"
"4672","4672","440","5","100*120*10"
"4671","4671","220","10","60*85*8"
"4670","4670","240","10","50*90*10"
"4669","4669","200","10","42*72*10"
"4668","4668","240","10","40*90*10"
"4667","4667","120","10","35*48*7"
"4666","4666","120","10","34*48*7"
"4665","4665","120","10","32*45*10"
"4664","4664","140","10","30*55*10"
"4663","4663","140","10","30*55*7"
"4662","4662","120","10","25*50*10"
"4661","4661","120","10","25*47*10"
"4660","4660","80","10","16*32*7"
"4659","4659","80","10","15*30*10"
"4658","4658","120","10","34*46*7"
"4657","4657","100","10","15*37*7"
"4656","4656","220","10","40*85*10"
"4655","4655","660","5","82*160*13"
"4654","4654","300","10","60*75*5.8/11.8"
"4653","4653","200","10","44.8*61.4*12"
"4652","4652","180","10","38*57*7"
"4651","4651","120","10","22*31.9*5"
"4650","4650","100","10","19*31.9*7"
"4649","4649","220","10","46.2*80*10"
"4648","4648","80","8","9*24*7"
"4647","4647","120","0","30*37*6"
"4646","4646","420","5","80*100*10"
"4645","4645","160","10","40*62*8"
"4644","4644","160","0","40*62*8"
"4643","4643","580","5","120*140*12"
"4642","4642","120","10","20*42*5"
"4641","4641","80","5","12*25*4"
"4640","4640","120","10","40*50*10"
"4639","4639","120","10","35*47*4.5"
"4638","4638","120","10","24*50*8"
"4637","4637","80","8","8*20*5"
"4636","4636","140","10","27*36*5.5"
"4635","4635","120","10",""
"4634","4634","220","5","70*80*10"
"4633","4633","200","10","38*52.6*6.4"
"4632","4632","140","8","8*18*7"
"4631","4631","140","10","33*52*6"
"4630","4630","180","10","29.85*47*10/17"
"4629","4629","960","10","52*75*12"
"4628","4628","220","10","63*78*10"
"4627","4627","140","10","36*55*8"
"4626","4626","200","10","54*72*8"
"4625","4625","120","0","23*32*7"
"4624","4624","120","10","30*50*10"
"4623","4623","200","10","35*75*12"
"4622","4622","160","10","42*63*9"
"4621","4621","120","10","25*50*8"
"4620","4620","240","5","70*90*8"
"4619","4619","200","10","34*72*10"
"4618","4618","160","10","34*62*8"
"4617","4617","100","10","15*21*4"
"4616","4616","140","0","40*54*9"
"4615","4615","620","5","95*120*12"
"4614","4614","1240","5","180*210*10"
"4613","4613","160","10","42*58*11"
"","4612","120","9","11*18*5.5"
"4611","4611","220","10","40*58*10/17"
"4610","4610","120","10","32*47*6"
"4609","4609","280","10","60*72*7"
"4608","4608","440","10","62*120*12"
"4607","4607","80","10","16*35*9"
"4606","4606","80","10","12*25.5*7"
"4605","4605","280","10","50*72*7"
"4604","4604","160","10","25*47*6"
"4603","4603","120","10","23*47*7"
"4602","4602","140","10","24*52*7"
"4601","4601","240","10","52*75*7.5/12.5"
"4600","4600","200","10","32*75*12"
"4599","4599","160","10","28*56*8"
"4598","4598","200","10","44*72*9"
"4597","4597","200","10","57*75*12"
"4596","4596","120","0","36*48*7"
"4595","4595","100","4","7*16*4"
"4594","4594","100","10","22*36*8"
"4593","4593","180","10","45*68*7"
"4592","4592","140","10","15*36*5.5/9"
"4591","4591","1260","5","168*188/190*30/31.5"
"4590","4590","580","5","110*150*15"
"4589","4589","560","5","82.5*120*15"
"4588","4588","120","10","17*47*10"
"4587","4587","120","10","21.6*32*7"
"4586","4586","440","5","70*120*10"
"4585","4585","80","6","10*24*7"
"4584","4584","160","10","28*62*10"
"4583","4583","100","10","28*38*5"
"4582","4582","100","10","18*38*7"
"4581","4581","300","10","45*88*8/12.5"
"4580","4580","160","10","31*62*7"
"4579","4579","120","9","12*42*8"
"4578","4578","280","5","75*100*7"
"4577","4577","120","10","38*47*7"
"4576","4576","460","10","60*77/95*8/16"
"4575","4575","1720","5","190*225*16"
"4574","4574","120","0","25*35*6"
"4573","4573","160","0","53*65*5"
"4572","4572","760","5","140*165*15"
"4571","4571","1500","5","190*230*16"
"4570","4570","140","10","30*52*11"
"4569","4569","120","10","24*49*12"
"4568","4568","760","5","148*170*15"
"4567","4567","760","5","130*170*13"
"4566","4566","860","5","145*180*12"
"4565","4565","1940","5","200*230*16"
"4564","4564","220","0","52*85*8"
"4563","4563","80","10","19.2*35*6.5"
"4562","4562","80","10","22*32*10"
"4561","4561","160","10","37*64*13"
"4560","4560","100","0","12*38*7"
"4559","4559","380","5","85*110*12"
"4558","4558","220","10","40*80*12"
"4557","4557","80","10","11*22*7"
"4556","4556","120","10","16*47*8"
"4555","4555","520","5","90*110*7.5"
"4554","4554","80","10","11*23*7"
"4553","4553","80","10","17*27*5"
"4552","4552","440","5","90*118*12"
"4551","4551","760","5","150*170*14"
"4550","4550","200","10","45*62*7"
"4549","4549","140","0","27*38*6.5"
"4548","4548","220","10","64*85*10"
"4547","4547","220","10","60*70*7"
"4546","4546","220","10","48*80*10"
"4545","4545","100","10","12*19*5"
"4544","4544","200","10","32*72*10"
"4543","4543","580","5","135*150*15"
"4542","4542","280","5","75*95*9"
"4541","4541","280","5","85*100*10"
"4540","4540","100","10","16*22*7"
"4539","4539","240","5","72*90*10"
"4538","4538","280","5","80*100*7"
"4537","4537","140","10","32*52*5"
"4536","4536","100","10","30*40*10"
"4535","4535","100","10","18*24*4"
"4534","4534","220","10","40*66*9/13"
"4533","4533","280","5","74*90*10"
"4532","4532","180","10","41*49.3*6.50"
"4531","4531","120","10","26*43.15*10"
"4530","4530","200","0","42.8*68.15*10.7"
"4529","4529","500","5","102*130*13"
"4528","4528","160","9","43*62*10"
"4527","4527","200","10","30*72*9.5"
"4526","4526","160","10","21*60*10"
"4525","4525","120","10","40*48*5"
"4524","4524","120","10","33*44*8"
"4523","4523","140","10","38*52*6"
"4522","4522","160","10","33*56*10"
"4521","4521","160","10","39*65*8"
"4520","4520","240","10","62*90*10"
"4519","4519","140","9","12.5*36*15"
"4518","4518","120","9","12.5*32*15"
"4517","4517","140","10","40*52*5"
"4516","4516","100","10","24*37*7"
"4515","4515","1240","5","180*210*16"
"4514","4514","280","10","55*72*7"
"4513","4513","160","10","52*63*8"
"4512","4512","240","10","58*90*10"
"4511","4511","240","10","65*88*10"
"4510","4510","80","9","12*22*9"
"4509","4509","160","10","30*56*7.5"
"4508","4508","100","10","28*37*5"
"4507","4507","80","10","17*34*4"
"4506","4506","560","10","25*42*6"
"4505","4505","80","10","22*35*5"
"4504","4504","120","10","22*32*5.5/6.5"
"4503","4503","160","10","21*41*6.5"
"4502","4502","100","10","23*40*6"
"4501","4501","100","0","15*23*7"
"4500","4500","280","5","73*90*8"
"4499","4499","100","8","10*19*4"
"4498","4498","160","10","51*60*4.8"
"4497","4497","140","10","24.5*36*5/5.5"
"4496","4496","120","10","17.5*30*5/5.7"
"4495","4495","260","10","59*78.3*8/13"
"4494","4494","240","10","50*68*8.8/15"
"4493","4493","300","10","60*73*11/12"
"4492","4492","120","8","12*17.5*5/8"
"4491","4491","280","10","63*100*10"
"4490","4490","120","10","28*50*7"
"4489","4489","240","10","47*62*7"
"4488","4488","80","10","25*32*5"
"4487","4487","200","10","35*64*13"
"4486","4486","500","5","100*130*15"
"4485","4485","380","5","95*110*10"
"4484","4484","180","10","40*68*5"
"4483","4483","1360","5","180*220*18"
"4482","4482","860","5","140*180*16"
"4481","4481","160","10","30*63*8"
"4480","4480","860","5","140*180*14"
"4479","4479","100","10","17*40*5"
"4478","4478","100","10","14*40*7"
"4477","4477","120","10","20*41*7"
"4476","4476","860","5","158*180*15"
"4475","4475","100","10","23*40*10"
"4474","4474","1160","5","170*200*18"
"4473","4473","860","0","155*175*13"
"4472","4472","660","0","130*155*14"
"4471","4471","140","0","45*55*6"
"4470","4470","80","4","6*19*6"
"4469","4469","220","0","48*85*10"
"4468","4468","100","0","13.3*20*3.2"
"4467","4467","80","0","15*28*4.5"
"4466","4466","160","0","44*65*10"
"4465","4465","160","0","38*56*7"
"4464","4464","160","0","35*50*8"
"4463","4463","300","0","70*90*10"
"4462","4462","120","10","30*43*7"
"4461","4461","80","0","17*35*5"
"4460","4460","100","8","11*19*6"
"4459","4459","220","0","38*58*11"
"4458","4458","160","0","25*62*10"
"4457","4457","220","0","75*85*10"
"4456","4456","280","0","52*100*10"
"4455","4455","160","0","50*65*6"
"4454","4454","80","10","16*30*5"
"4453","4453","80","0","16*29*7"
"4452","4452","660","5","127*147*11"
"4451","4451","500","8","70*112*10/18"
"4450","4450","160","10","28.56*42*5.5"
"4449","4449","180","0","35*50*9.5"
"4448","4448","180","0","30*52*8.5/9.5"
"4447","4447","160","0","32*50*8.5/9.5"
"4446","4446","240","0","65*86*9.5"
"4445","4445","100","0","12*19*4"
"4444","4444","440","0","98*120*12"
"4443","4443","180","0","56*70*8"
"4442","4442","3440","0","11.750*13.250*0.750"
"4441","4441","1560","0","190*215*14"
"4440","4440","420","10","55*110*10"
"4439","4439","160","0","43*58*7"
"4438","4438","120","0","38*47*5"
"4437","4437","120","0","21*45*7"
"4436","4436","100","9","14*23*6"
"4435","4435","200","0","36*50*10"
"4434","4434","180","0","33*46*8"
"4433","4433","140","0","32*40*5"
"4432","4432","160","0","28*41*7"
"4431","4431","140","0","26*38*7"
"4430","4430","120","0","25*36*5"
"4429","4429","120","0","24*34*5"
"4428","4428","120","10","24*33*7"
"4427","4427","340","10","65*95*14/22"
"4426","4426","120","0","17*27*6.5"
"4425","4425","340","0","58*80*12"
"4424","4424","180","10","24*35.15/39*7.7/10"
"4423","4423","200","0","39*50.4*8.5"
"4422","4422","200","","35*56*9/15"
"4421","4421","100","0","12*18*4"
"4420","4420","80","0","15*32*7"
"4419","4419","140","0","31*52*7"
"4418","4418","1000","0","157*180*17"
"4417","4417","80","0","20*35*4"
"4416","4416","180","10","48*70*8"
"4415","4415","880","0","85*132/148*13"
"4414","4414","80","0","17*34*7"
"4413","4413","160","0","31.75*44.45*9.9"
"4412","4412","140","0","27*38*7"
"4411","4411","140","0","18*34*7"
"4410","4410","80","0","10*28*7"
"4409","4409","100","0","12.7*28.5*6.5"
"4408","4408","100","0","12.7*27*6.5"
"4407","4407","100","0","12*25*7"
"4406","4406","100","0","10*27"
"4405","4405","100","0","10*25.5*6.3"
"4404","4404","660","0","100*160*12"
"4403","4403","660","0","130*146*14"
"4402","4402","120","0","35*47*10"
"4401","4401","760","0","140*170*13"
"4399","4399","100","0","14*22*7"
"4398","4398","220","10","55*76*9"
"4397","4397","200","10","30*72*7"
"4396","4396","160","10","25*65*10"
"4395","4395","120","0","23*47*10"
"4394","4394","1660","0","200*240*20"
"4393","4393","240","0","70*88*8"
"4392","4392","160","10","42*65*10"
"4391","4391","160","10","37*57*10"
"4390","4390","140","0","35*54*7"
"4389","4389","120","0","30*46*8"
"4388","4388","100","0","27*38*5"
"4387","4387","80","0","12*32*5"
"4386","4386","180","10","54*68*9"
"4385","4385","220","10","35*80*13"
"4384","4384","120","0","32*44*10"
"4383","4383","120","0","24*42*8"
"4382","4382","240","0","33*42/44.7*8.2/16.3"
"4381","4381","80","0","16*32*5"
"4380","4380","120","0","25*44*7"
"4379","4379","740","0","139*158*11"
"4378","4378","120","0","12*28*8"
"4377","4377","820","10","52*76*8.5/14"
"4376","4376","680","0","102*120*20"
"4375","4375","160","0","49*65*10"
"4374","4374","180","10","44*67*10"
"4373","4373","160","10","52*65*9"
"4372","4372","120","10","35*49*6"
"4371","4371","80","9","12*29*7"
"4370","4370","580","10","115*145*14"
"4369","4369","1160","5","180*200*15"
"4368","4368","240","6","55*88*10"
"4367","4367","80","","15*33*7"
"4366","4366","80","9","8*21*6"
"4365","4365","120","10","19*47*10"
"4364","4364","100","10","17*40*7"
"4363","4363","140","0","35*50*9"
"4362","4362","660","5","145*170*15"
"4361","4361","100","10","18*40*8"
"4360","4360","80","9","10*24*7"
"4359","4359","240","10","60*72*12"
"4358","4358","580","5","83*141*13"
"4357","4357","140","10","17*25*5"
"4356","4356","120","10","35*50*8"
"4355","4355","580","0","120*145*12"
"4354","4354","580","5","110*150*12"
"4353","4353","580","5","110*145*12"
"4352","4352","580","5","80*150*12"
"4351","4351","200","5","70*115*12"
"4350","4350","200","10","65*115*10"
"4349","4349","380","10","65*110*10"
"4348","4348","200","4","65*75*8"
"4347","4347","160","10","55*65*7"
"4346","4346","200","10","50*75*8"
"4345","4345","80","10","25*35*4"
"4344","4344","100","10","21*40*7"
"4343","4343","140","0","20*55*6"
"4342","4342","660","5","125*160*12"
"4341","4341","100","10","14*22*4"
"4340","4340","100","9","12*22*7"
"4339","4339","580","5","130*150*13"
"4338","4338","580","5","125*145*12"
"4337","4337","500","5","110*130*15"
"4336","4336","200","10","45*61*9"
"4335","4335","160","10","42*60*12"
"4334","4334","140","10","30.95*43*6"
"4333","4333","100","10","16*40*7"
"4332","4332","1800","10","215*245*15"
"4331","4331","540","5","100*135*10"
"4330","4330","160","10","45*58*10"
"4329","4329","220","10","40*85*12"
"4328","4328","160","10","38*57*9"
"4327","4327","120","10","33*50*8"
"4326","4326","140","10","35*54*10"
"4325","4325","1500","5","130*230*14"
"4324","4324","480","0","80*125*10"
"4323","4323","160","10","40*57*10"
"4322","4322","140","10","34*52*8"
"4321","4321","100","10","19*40*7"
"4320","4320","200","5","100*115*9"
"4319","4319","1240","5","180*210*13"
"4318","4318","1160","5","170*200*13"
"4317","4317","660","5","120*155*15"
"4316","4316","120","10","32*48*5"
"4315","4315","500","5","70*130*10"
"4314","4314","240","10","60*88*12"
"4313","4313","220","10","55*76*12"
"4312","4312","240","10","52*90*8"
"4311","4311","120","10","20*50*8"
"4310","4310","160","10","40*54*5.5"
"4309","4309","140","10","19*32*5/5.5"
"4308","4308","220","3","68*80*10"
"4307","4307","220","10","56*85*13"
"4306","4306","180","10","44.5*70*10"
"4305","4305","180","10","40*68*12"
"4304","4304","100","9","8.5*16*6.5"
"4303","4303","220","10","54.1*73*8.5"
"4302","4302","220","10","41.4*70.6*7.9"
"4301","4301","100","10","22*35*10"
"4300","4300","660","5","140*165*13"
"4299","4299","140","10","25*52*6"
"4298","4298","300","10","65*90*15"
"4297","4297","180","10","54*73*8"
"4296","4296","160","10","35*58*9"
"4295","4295","120","10","22*48*7"
"4294","4294","80","10","18*35*5"
"4293","4293","100","10","18*26*6"
"4292","4292","100","10","15*29*7"
"4291","4291","380","5","78*100*10"
"4290","4290","200","10","25*51*4/9"
"4289","4289","180","10","22*48*4/9"
"4288","4288","160","10","20*41*4/9"
"4287","4287","140","9","12*39*4/9"
"4286","4286","140","10","12*36*4/9"
"4285","4285","220","10","22*47.5*5.3/10.6"
"4284","4284","200","10","20*41.6*5.3/13.6"
"4283","4283","200","0","16*42*5.3/11.5"
"4282","4282","180","9","12*35.2*5.2/10.6"
"4281","4281","900","5","125*155*14"
"4280","4280","860","5","160*180*10"
"4279","4279","220","10","45*80*7"
"4278","4278","1240","5","170*210*15"
"4277","4277","660","5","135*160*15"
"4276","4276","620","5","105*135*14"
"4275","4275","240","10","56*72*9"
"4274","4274","80","0","14*30*10"
"4273","4273","140","0","39*53*10"
"4272","4272","140","0","35*50*8"
"4271","4271","80","0","10*20*5"
"4270","4270","580","0","125*150*15"
"4269","4269","120","0","40*50*4"
"4268","4268","120","0","36*46*6"
"4267","4267","160","0","35*58*12"
"4266","4266","80","0","20*30*9"
"4265","4265","100","0","15*36*7"
"4264","4264","80","0","15*27*7"
"4263","4263","100","0","13*22*6"
"4262","4262","100","0","13*22*4"
"4261","4261","80","0","12*22*4"
"4260","4260","80","0","9*20*7"
"4259","4259","100","0","15*22*7"
"4258","4258","120","0","17*34*8"
"4257","4257","860","0","160*180*13"
"4256","4256","220","0","35*68*9/15.5"
"4255","4255","100","0","30*40*4"
"4254","4254","220","0","40*56*10/10.5"
"4253","4253","580","0","115*150*12"
"4252","4252","160","0","44*56*8"
"4251","4251","180","0","41.14*49.3*6.2"
"4250","4250","340","0","75*105*10"
"4249","4249","200","0","45*75*10"
"4248","4248","100","0","20*37*7"
"4247","4247","80","0","17*30*5"
"4246","4246","140","0","52*62*8"
"4245","4245","160","0","38*64*10"
"4244","4244","140","0","35*50*7"
"4243","4243","280","0","72*100*10"
"4242","4242","220","0","50*85*10"
"4241","4241","200","","40*52/57*7.5"
"4240","4240","240","0","56*75*8/12.5"
"4239","4239","220","0","52*68*7.5/12.1"
"4238","4238","380","0","75*110*12"
"4237","4237","140","0","36*50*8"
"4236","4236","120","0","012.023.5"
"4235","4235","120","0","024.040"
"4234","4234","100","0","011.017"
"4233","4233","400","0","090.0115"
"4232","4232","160","0","048.065"
"4231","4231","100","0","15*22*5"
"4230","4230","240","0","063.080"
"4229","4229","200","0","028.055"
"4228","4228","180","0","028.048"
"4227","4227","200","0","025.052"
"4226","4226","180","0","030.043.7"
"4225","4225","240","0","067.084"
"4224","4224","140","10","033.052"
"4223","4223","260","10","041.069"
"4222","4222","240","10","048.065"
"4221","4221","240","10","047.061.8"
"4220","4220","220","10","044.062"
"4219","4219","200","10","042.059"
"4218","4218","240","10","035.069"
"4217","4217","120","10","024*038"
"4216","4216","180","10","040.058"
"4215","4215","220","0","062.081"
"4214","4214","240","10","048.088"
"4213","4213","200","0","046.5.073"
"4212","4212","180","10","045.068"
"4211","4211","180","10","042.070"
"4210","4210","140","10","042.054"
"4209","4209","160","10","034.065"
"4208","4208","140","10","038.054"
"4207","4207","140","10","028.052"
"4206","4206","240","10","065.085"
"4205","4205","140","10","045.055"
"4204","4204","140","10","038.053"
"4203","4203","260","0","025.080"
"4202","4202","240","10","027.080"
"4201","4201","180","10","035.065"
"4200","4200","200","10","023.070"
"4199","4199","140","10","033.050.8"
"4198","4198","120","10","025.5.043"
"4197","4197","500","3","060.0111"
"4196","4196","480","0","105*125"
"4195","4195","220","10","045.060"
"4400","4400","380","10","037*078"
"4194","4194","120","0","016*030"
"4193","4193","140","0","032*052"
"4192","4192","560","5","085*125"
"4191","4191","860","0","150*180"
"4190","4190","160","10","037*063"
"4189","4189","100","0","014*021"
"4188","4188","120","0","034*044"
"4187","4187","200","0","063*075"
"4186","4186","160","10","048*060"
"4185","4185","80","0","021*033"
"4184","4184","240","10","065*090"
"4183","4183","80","0","024*035"
"4182","4182","580","10","030*050"
"4181","4181","80","0","018*029"
"4180","4180","80","0","020*034"
"4179","4179","80","0","020*030"
"4178","4178","80","0","014*024"
"4177","4177","100","0","012*018"
"4176","4176","100","0","022*035"
"4175","4175","180","10","037*050"
"4174","4174","160","10","031*043"
"4173","4173","220","10","037*050"
"4172","4172","180","10","027*039"
"4171","4171","80","10","021*035"
"4170","4170","100","10","018*027"
"4169","4169","140","10","029*039"
