"Product SKU","Product Name","Price","Quantity"
"1161","F-00376X","120","90"
"1160","F-00090X","120","89"
"1131","F-00041","60","467"
"1133","F-00037X","60","63"
"1134","F-00849X","60","79"
"1135","F-00868X","60","80"
"1136","F-00561X","60","68"
"1137","F-00368X","60","65"
"1138","F-00109X","60","465"
"1139","F-01171","60","417"
"1140","F-00815","60","442"
"1141","F-01332","60","436"
"1142","F-00070","95","423"
"1143","F-01344","95","467"
"1144","F-00798","95","446"
"1145","F-01340","60","295"
"1146","F-00786X","60","220"
"1147","F-00786","60","187"
"1148","F-00211X","95","298"
"1149","F-01347","95","489"
"1150","F-01113","95","497"
"1151","F-00594","120","110"
"1152","F-00458","60","79"
"1153","F-00587XA","95","100"
"1154","F-00444XA","95","100"
"1155","F-00022XA","95","95"
"1156","F-00057XA","95","50"
"1132","F-00011X","60","39"
"1129","F-00635A","250","155"
"1128","F-00559","200","30"
"1127","F-00639","200","30"
"1126","F-00549","200","11"
"1124","F-01089","200","22"
"1122","F-00647","95","255"
"1121","F-01142","95","308"
"1119","F-01142X","120","9"
"1125","F-01087","200","60"
"1123","F-00804","200","28"
"1120","F-01037","95","112"
"1118","F-01037X","120","3"
"1117","F-01142XX","120","84"
"1116","F-01037XX","120","110"
"1115","F-00277","95","48"
"1114","F-00383","95","279"
"1113","F-00277X","120","69"
"1112","F-01139","120","254"
"1111","F-00451","95","0"
"1110","F-00988","95","134"
"1109","F-00939","95","187"
"1107","F-01062","95","85"
"1106","F-00398","95","49"
"1105","F-00424","95","344"
"1104","F-01178","95","294"
"1103","F-00984","95","42"
"1102","F-01085","95","0"
"1101","F-00451X","120","19"
"1100","F-00988X","120","0"
"1099","F-00939X","120","0"
"1098","F-01062X","120","0"
"1097","F-00398X","120","0"
"1096","F-01178X","120","48"
"1095","F-00451XX","120","240"
"1094","F-00988XX","120","108"
"1093","F-00939XX","120","107"
"1092","F-01062XX","120","106"
"1091","F-00398XX","120","81"
"1090","F-00908","95","224"
"1089","F-00742","95","41"
"1088","F-00857","200","97"
"1087","F-01006","95","188"
"1086","F-01043","95","280"
"1085","F-00827","95","197"
"1084","F-00745","95","119"
"1083","F-00581","95","133"
"1082","F-00902A","95","60"
"1081","F-00902","95","306"
"1080","F-00560","95","117"
"1079","F-00275","95","83"
"1078","F-00973","95","6"
"1077","F-00803","95","8"
"1076","F-00644","95","1"
"1075","F-01095","95","301"
"1074","F-00276","95","303"
"1073","F-01003","95","73"
"1072","F-00678","95","174"
"1071","F-00880","95","606"
"1070","F-00444M","95","383"
"1069","F-00444","95","393"
"1068","F-00737M","95","122"
"1067","F-00737","95","159"
"1066","F-00103M","95","60"
"1065","F-00103","95","16"
"1064","F-00569","95","326"
"1063","F-00446","95","195"
"1062","F-00446A","95","0"
"1061","F-01002","95","393"
"1060","F-0000D","95","1915"
"1059","F-00207","95","42"
"1058","F-00176","95","0"
"1057","F-00211","95","475"
"1056","F-00880X","120","645"
"1055","F-00091","95","447"
"1054","F-00857X","120","78"
"1053","F-01006X","120","77"
"1052","F-00827X","120","135"
"1051","F-00745X","120","77"
"1050","F-00581X","120","78"
"1049","F-00902XA","120","74"
"1048","F-00902X","120","144"
"1047","F-00560X","120","155"
"1046","F-00275X","120","55"
"1045","F-01095X","120","65"
"1044","F-00276X","120","11"
"1043","F-00678X","120","55"
"1042","F-00444X","120","0"
"1041","F-00737X","120","146"
"1040","F-00569X","120","149"
"1039","F-00103X","120","88"
"1038","F-00207X","120","0"
"1037","F-00827XX","120","48"
"1036","F-00910","95","0"
"1035","F-01104","95","132"
"1034","F-01030","95","108"
"1033","F-00560XX","120","0"
"1032","F-00582","95","170"
"1031","F-01095XX","120","34"
"1030","F-00276XX","120","100"
"1028","F-00932","120","33"
"1027","F-00444XX","120","42"
"1026","F-00205","95","268"
"1024","F-00290","95","200"
"1023","F-00289","95","196"
"1022","F-00587M","95","337"
"1021","F-00587","95","213"
"1020","F-00588","95","425"
"1019","F-00910X","120","72"
"1018","F-01104X","120","29"
"1017","F-01030X","120","27"
"1016","F-00880XX","120","72"
"1015","F-00290X","120","75"
"1014","F-00289X","120","66"
"1013","F-00587X","120","466"
"1012","F-00588X","120","51"
"1011","F-00622","95","550"
"1010","F-01104XX","120","30"
"1009","F-01223","95","326"
"1008","F-00374","95","126"
"1007","F-00755","95","0"
"1006","F-00718","95","119"
"1005","F-00585","95","39"
"1004","F-00486A","95","22"
"1003","F-01063","95","140"
"1002","F-00450","95","95"
"1001","F-00801","95","33"
"1000","F-00274","95","6"
"999","F-00719","95","0"
"998","F-00274M","95","76"
"997","F-00756","95","0"
"996","F-01125","95","227"
"994","F-00273","95","130"
"993","F-00272","95","0"
"992","F-00725","95","49"
"991","F-00800","95","234"
"990","F-00046","60","435"
"989","F-00587XX","120","93"
"988","F-00850","95","132"
